BPH - Kursy walut: Dla Klientów dawnego GE Money Banku (CHF)

Data	Kupno	Sprzedaż	Spread
2020-11-02	4.2653	4.3745	0.1092
2020-11-03	4.2581	4.3671	0.109
2020-11-04	4.2138	4.3216	0.1078
2020-11-05	4.2059	4.3135	0.1076
2020-11-06	4.1716	4.2784	0.1068
2020-11-09	4.1835	4.2906	0.1071
2020-11-10	4.1448	4.2509	0.1061
2020-11-12	4.1144	4.2198	0.1054
2020-11-13	4.105	4.21	0.105
2020-11-16	4.1081	4.2133	0.1052
2020-11-17	4.0941	4.1989	0.1048
2020-11-18	4.107	4.2122	0.1052
2020-11-19	4.0835	4.1881	0.1046
2020-11-20	4.0926	4.1974	0.1048
2020-11-23	4.0835	4.1881	0.1046
2020-11-24	4.0787	4.1831	0.1044
2020-11-25	4.0777	4.1821	0.1044
2020-11-26	4.0653	4.1693	0.104
2020-11-27	4.0832	4.1878	0.1046
2020-11-30	4.0955	4.2003	0.1048
2020-12-01	4.0843	4.1889	0.1046
2020-12-02	4.0707	4.1749	0.1042
2020-12-03	4.0594	4.1634	0.104
2020-12-04	4.0841	4.1887	0.1046
2020-12-07	4.0722	4.1764	0.1042
2020-12-08	4.0896	4.1942	0.1046
2020-12-09	4.0981	4.203	0.1049
2020-12-10	4.0753	4.1797	0.1044
2020-12-11	4.0621	4.1661	0.104
2020-12-14	4.0766	4.181	0.1044
2020-12-15	4.0753	4.1797	0.1044
2020-12-16	4.0735	4.1777	0.1042
2020-12-17	4.0626	4.1666	0.104
2020-12-18	4.0567	4.1605	0.1038
2020-12-21	4.0526	4.1564	0.1038
2020-12-22	4.1204	4.2258	0.1054
2020-12-23	4.1101	4.2153	0.1052
2020-12-24	4.0994	4.2044	0.105
2020-12-28	4.108	4.2132	0.1052
2020-12-29	4.0704	4.1746	0.1042
2020-12-30	4.1008	4.2058	0.105
2020-12-31	4.1183	4.2237	0.1054
2021-01-04	4.2104	4.3182	0.1078
2021-01-05	4.1526	4.2589	0.1063
2021-01-07	4.1548	4.2612	0.1064
2021-01-08	4.0983	4.2032	0.1049
2021-01-11	4.1149	4.2203	0.1054
2021-01-12	4.1369	4.2428	0.1059
2021-01-13	4.1261	4.2317	0.1056
2021-01-14	4.1328	4.2386	0.1058
2021-01-15	4.1535	4.2599	0.1064
2021-01-18	4.1688	4.2755	0.1067
2021-01-19	4.1759	4.2828	0.1069
2021-01-20	4.16	4.2665	0.1065
2021-01-21	4.1446	4.2507	0.1061
2021-01-22	4.1524	4.2587	0.1063
2021-01-25	4.1572	4.2636	0.1064
2021-01-26	4.1629	4.2695	0.1066
2021-01-27	4.1652	4.2718	0.1066
2021-01-28	4.1684	4.2751	0.1067
2021-01-29	4.1687	4.2754	0.1067
2021-02-01	4.1585	4.2649	0.1064
2021-02-02	4.1185	4.2239	0.1054
2021-02-03	4.111	4.2162	0.1052
2021-02-04	4.1032	4.2082	0.105
2021-02-05	4.1049	4.2099	0.105
2021-02-08	4.1066	4.2118	0.1052
2021-02-09	4.0875	4.1921	0.1046
2021-02-10	4.0857	4.1903	0.1046
2021-02-11	4.0947	4.1995	0.1048
2021-02-12	4.1173	4.2227	0.1054
2021-02-15	4.1151	4.2205	0.1054
2021-02-16	4.0964	4.2012	0.1048
2021-02-17	4.1045	4.2095	0.105
2021-02-18	4.1142	4.2196	0.1054
2021-02-19	4.0914	4.1962	0.1048
2021-02-22	4.0856	4.1902	0.1046
2021-02-23	4.0768	4.1812	0.1044
2021-02-24	4.0739	4.1781	0.1042
2021-02-25	4.0443	4.1479	0.1036
2021-02-26	4.0257	4.1287	0.103
2021-03-01	4.0686	4.1728	0.1042
2021-03-02	4.0692	4.1734	0.1042
2021-03-03	4.0602	4.1642	0.104
2021-03-04	4.0465	4.1501	0.1036
2021-03-05	4.0487	4.1523	0.1036
2021-03-08	4.0793	4.1837	0.1044
2021-03-09	4.0895	4.1941	0.1046
2021-03-10	4.0747	4.179	0.1043
2021-03-11	4.0814	4.1858	0.1044
2021-03-12	4.0866	4.1912	0.1046
2021-03-15	4.0852	4.1898	0.1046
2021-03-16	4.0834	4.188	0.1046
2021-03-17	4.0998	4.2048	0.105
2021-03-18	4.1228	4.2284	0.1056
2021-03-19	4.131	4.2368	0.1058
2021-03-22	4.1294	4.2351	0.1057
2021-03-23	4.1301	4.2359	0.1058
2021-03-24	4.1179	4.2233	0.1054
2021-03-25	4.1299	4.2356	0.1057
2021-03-26	4.1415	4.2475	0.106
2021-03-29	4.1288	4.2345	0.1057
2021-03-30	4.1633	4.2699	0.1066
2021-03-31	4.1511	4.2573	0.1062
2021-04-01	4.1589	4.2653	0.1064
2021-04-02	4.112	4.2172	0.1052
2021-04-06	4.0907	4.1954	0.1047
2021-04-07	4.103	4.208	0.105
2021-04-08	4.1024	4.2074	0.105
2021-04-09	4.0832	4.1878	0.1046
2021-04-12	4.0746	4.1789	0.1043
2021-04-13	4.0703	4.1745	0.1042
2021-04-14	4.0951	4.1999	0.1048
2021-04-15	4.0892	4.1938	0.1046
2021-04-16	4.0679	4.1721	0.1042
2021-04-19	4.0759	4.1803	0.1044
2021-04-20	4.0828	4.1873	0.1045
2021-04-21	4.0738	4.178	0.1042
2021-04-22	4.0805	4.1849	0.1044
2021-04-23	4.0833	4.1879	0.1046
2021-04-26	4.0833	4.1879	0.1046
2021-04-27	4.0671	4.1712	0.1041
2021-04-28	4.0739	4.1781	0.1042
2021-04-29	4.0894	4.194	0.1046
2021-04-30	4.0986	4.2036	0.105
2021-05-04	4.098	4.2029	0.1049
2021-05-05	4.0928	4.1976	0.1048
2021-05-06	4.1131	4.2184	0.1053
2021-05-07	4.1283	4.2339	0.1056
2021-05-10	4.1198	4.2252	0.1054
2021-05-11	4.1127	4.2179	0.1052
2021-05-12	4.1068	4.212	0.1052
2021-05-13	4.0892	4.1938	0.1046
2021-05-14	4.095	4.1998	0.1048
2021-05-17	4.0892	4.1938	0.1046
2021-05-18	4.0827	4.1872	0.1045
2021-05-19	4.0781	4.1825	0.1044
2021-05-20	4.0674	4.1716	0.1042
2021-05-21	4.0595	4.1635	0.104
2021-05-24	4.0483	4.1519	0.1036
2021-05-25	4.042	4.1454	0.1034
2021-05-26	4.0387	4.1421	0.1034
2021-05-27	4.0477	4.1513	0.1036
2021-05-28	4.057	4.1608	0.1038
2021-05-31	4.0426	4.146	0.1034
2021-06-01	4.0301	4.1333	0.1032
2021-06-02	4.0197	4.1226	0.1029
2021-06-04	4.0195	4.1223	0.1028
2021-06-07	4.0324	4.1356	0.1032
2021-06-08	4.0243	4.1273	0.103
2021-06-09	4.0386	4.142	0.1034
2021-06-10	4.0262	4.1292	0.103
2021-06-11	4.0567	4.1605	0.1038
2021-06-14	4.0526	4.1564	0.1038
2021-06-15	4.0839	4.1885	0.1046
2021-06-16	4.1077	4.2129	0.1052
2021-06-17	4.1044	4.2094	0.105
2021-06-18	4.0983	4.2032	0.1049
2021-06-21	4.1057	4.2108	0.1051
2021-06-22	4.0964	4.2012	0.1048
2021-06-23	4.0929	4.1977	0.1048
2021-06-24	4.0712	4.1754	0.1042
2021-06-25	4.0776	4.182	0.1044
2021-06-28	4.0657	4.1697	0.104
2021-06-29	4.0621	4.1661	0.104
2021-06-30	4.0643	4.1683	0.104
2021-07-01	4.0693	4.1735	0.1042
2021-07-02	4.0649	4.1689	0.104
2021-07-05	4.0797	4.1841	0.1044
2021-07-06	4.0688	4.173	0.1042
2021-07-07	4.0654	4.1694	0.104
2021-07-08	4.0881	4.1927	0.1046
2021-07-09	4.1331	4.2389	0.1058
2021-07-12	4.1437	4.2497	0.106
2021-07-13	4.1437	4.2497	0.106
2021-07-14	4.1557	4.2621	0.1064
2021-07-15	4.185	4.2922	0.1072
2021-07-16	4.1816	4.2886	0.107
2021-07-19	4.1688	4.2755	0.1067
2021-07-20	4.1765	4.2834	0.1069
2021-07-21	4.1942	4.3016	0.1074
2021-07-22	4.1846	4.2917	0.1071
2021-07-23	4.1747	4.2815	0.1068
2021-07-26	4.1677	4.2744	0.1067
2021-07-27	4.1847	4.2919	0.1072
2021-07-28	4.2004	4.308	0.1076
2021-07-29	4.1998	4.3073	0.1075
2021-07-30	4.1991	4.3066	0.1075
2021-08-02	4.191	4.2983	0.1073
2021-08-03	4.1849	4.2921	0.1072
2021-08-04	4.1833	4.2904	0.1071
2021-08-05	4.1828	4.2898	0.107
2021-08-06	4.192	4.2993	0.1073
2021-08-09	4.1888	4.296	0.1072
2021-08-10	4.1887	4.2959	0.1072
2021-08-11	4.174	4.2808	0.1068
2021-08-12	4.1851	4.2923	0.1072
2021-08-13	4.187	4.2942	0.1072
2021-08-16	4.1673	4.2739	0.1066
2021-08-17	4.1891	4.2963	0.1072
2021-08-18	4.2066	4.3143	0.1077
2021-08-19	4.2017	4.3093	0.1076
2021-08-20	4.2279	4.3361	0.1082
2021-08-23	4.2277	4.3359	0.1082
2021-08-24	4.2242	4.3324	0.1082
2021-08-25	4.2272	4.3354	0.1082
2021-08-26	4.2037	4.3113	0.1076
2021-08-27	4.1888	4.296	0.1072
2021-08-30	4.1908	4.2981	0.1073
2021-08-31	4.1757	4.2826	0.1069
2021-09-01	4.1456	4.2517	0.1061
2021-09-02	4.1163	4.2217	0.1054
2021-09-03	4.1031	4.2081	0.105
2021-09-06	4.1045	4.2095	0.105
2021-09-07	4.1023	4.2073	0.105
2021-09-08	4.1089	4.2141	0.1052
2021-09-09	4.1019	4.2069	0.105
2021-09-10	4.1139	4.2192	0.1053
2021-09-13	4.1428	4.2488	0.106
2021-09-14	4.1256	4.2312	0.1056
2021-09-15	4.1281	4.2337	0.1056
2021-09-16	4.1392	4.2452	0.106
2021-09-17	4.1525	4.2588	0.1063
2021-09-20	4.1401	4.2461	0.106
2021-09-21	4.1641	4.2707	0.1066
2021-09-22	4.1954	4.3028	0.1074
2021-09-23	4.225	4.3332	0.1082
2021-09-24	4.1959	4.3033	0.1074
2021-09-27	4.1959	4.3033	0.1074
2021-09-28	4.1774	4.2844	0.107
2021-09-29	4.2085	4.3163	0.1078
2021-09-30	4.2157	4.3236	0.1079
2021-10-01	4.2187	4.3267	0.108
2021-10-04	4.2043	4.3119	0.1076
2021-10-05	4.1838	4.2909	0.1071
2021-10-06	4.2297	4.338	0.1083
2021-10-07	4.2461	4.3548	0.1087
2021-10-08	4.1894	4.2966	0.1072
2021-10-11	4.2218	4.3299	0.1081
2021-10-12	4.2478	4.3566	0.1088
2021-10-13	4.2207	4.3287	0.108
2021-10-14	4.2147	4.3226	0.1079
2021-10-15	4.2275	4.3357	0.1082
2021-10-18	4.2154	4.3233	0.1079
2021-10-19	4.2075	4.3152	0.1077
2021-10-20	4.2107	4.3185	0.1078
2021-10-21	4.21	4.3178	0.1078
2021-10-22	4.2359	4.3443	0.1084
2021-10-25	4.2614	4.3705	0.1091
2021-10-26	4.2512	4.36	0.1088
2021-10-27	4.2587	4.3677	0.109
2021-10-28	4.2816	4.3912	0.1096
2021-10-29	4.2926	4.4025	0.1099
2021-11-02	4.2948	4.4048	0.11
2021-11-03	4.3066	4.4168	0.1102
2021-11-04	4.3006	4.4107	0.1101
2021-11-05	4.3067	4.4169	0.1102
2021-11-08	4.3071	4.4173	0.1102
2021-11-09	4.2898	4.3996	0.1098
2021-11-10	4.2855	4.3952	0.1097
2021-11-12	4.3007	4.4108	0.1101
2021-11-15	4.343	4.4542	0.1112
2021-11-16	4.3454	4.4566	0.1112
2021-11-17	4.3728	4.4847	0.1119
2021-11-18	4.3675	4.4793	0.1118
2021-11-19	4.3788	4.4909	0.1121
2021-11-22	4.4218	4.535	0.1132
2021-11-23	4.4521	4.5661	0.114
2021-11-24	4.4382	4.5518	0.1136
2021-11-25	4.4077	4.5205	0.1128
2021-11-26	4.3999	4.5125	0.1126
2021-11-29	4.4504	4.5643	0.1139
2021-11-30	4.4446	4.5584	0.1138
2021-12-01	4.4323	4.5458	0.1135
2021-12-02	4.409	4.5219	0.1129
2021-12-03	4.3575	4.4691	0.1116
2021-12-06	4.3609	4.4725	0.1116
2021-12-07	4.3475	4.4588	0.1113
2021-12-08	4.3613	4.4729	0.1116
2021-12-09	4.3494	4.4608	0.1114
2021-12-10	4.3747	4.4867	0.112
2021-12-13	4.3702	4.4821	0.1119
2021-12-14	4.3777	4.4898	0.1121
2021-12-15	4.4069	4.5197	0.1128
2021-12-16	4.3804	4.4925	0.1121
2021-12-17	4.3748	4.4868	0.112
2021-12-20	4.397	4.5096	0.1126
2021-12-21	4.4004	4.513	0.1126
2021-12-22	4.3902	4.5026	0.1124
2021-12-23	4.3777	4.4898	0.1121
2021-12-24	4.3937	4.5062	0.1125
2021-12-27	4.3898	4.5022	0.1124
2021-12-28	4.3903	4.5027	0.1124
2021-12-29	4.377	4.489	0.112
2021-12-30	4.3804	4.4925	0.1121
2021-12-31	4.3705	4.4824	0.1119
2022-01-03	4.3924	4.5048	0.1124
2022-01-04	4.3768	4.4888	0.112
2022-01-05	4.3535	4.4649	0.1114
2022-01-07	4.3551	4.4666	0.1115
2022-01-10	4.317	4.4275	0.1105
2022-01-11	4.2952	4.4052	0.11
2022-01-12	4.2755	4.3849	0.1094
2022-01-13	4.2648	4.374	0.1092
2022-01-14	4.27	4.3793	0.1093
2022-01-17	4.2919	4.4018	0.1099
2022-01-18	4.2765	4.386	0.1095
2022-01-19	4.2889	4.3987	0.1098
2022-01-20	4.3045	4.4147	0.1102
2022-01-21	4.2963	4.4063	0.11
2022-01-24	4.3235	4.4342	0.1107
2022-01-25	4.3379	4.4489	0.111
2022-01-26	4.3605	4.4721	0.1116
2022-01-27	4.3654	4.4772	0.1118
2022-01-28	4.3475	4.4588	0.1113
2022-01-31	4.3531	4.4645	0.1114
2022-02-01	4.36	4.4716	0.1116
2022-02-02	4.3532	4.4646	0.1114
2022-02-03	4.3239	4.4346	0.1107
2022-02-04	4.3106	4.421	0.1104
2022-02-07	4.2504	4.3592	0.1088
2022-02-08	4.2569	4.3659	0.109
2022-02-09	4.2432	4.3518	0.1086
2022-02-10	4.2259	4.3341	0.1082
2022-02-11	4.193	4.3004	0.1074
2022-02-14	4.2216	4.3296	0.108
2022-02-15	4.3199	4.4305	0.1106
2022-02-16	4.2413	4.3499	0.1086
2022-02-17	4.2168	4.3248	0.108
2022-02-18	4.2528	4.3616	0.1088
2022-02-21	4.2689	4.3782	0.1093
2022-02-22	4.2783	4.3878	0.1095
2022-02-23	4.3126	4.423	0.1104
2022-02-24	4.2855	4.3952	0.1097
2022-02-25	4.4244	4.5377	0.1133
2022-02-28	4.4434	4.5572	0.1138
2022-03-01	4.491	4.606	0.115
2022-03-02	4.5457	4.6621	0.1164
2022-03-03	4.6618	4.7811	0.1193
2022-03-04	4.6436	4.7625	0.1189
2022-03-07	4.7185	4.8393	0.1208
2022-03-08	4.8829	5.008	0.1251
2022-03-09	4.7967	4.9195	0.1228
2022-03-10	4.6981	4.8184	0.1203
2022-03-11	4.6326	4.7512	0.1186
2022-03-14	4.63	4.7485	0.1185
2022-03-15	4.5727	4.6898	0.1171
2022-03-16	4.5217	4.6374	0.1157
2022-03-17	4.4977	4.6128	0.1151
2022-03-18	4.4559	4.57	0.1141
2022-03-21	4.5126	4.6281	0.1155
2022-03-22	4.504	4.6193	0.1153
2022-03-23	4.5069	4.6223	0.1154
2022-03-24	4.5146	4.6302	0.1156
2022-03-25	4.5828	4.7001	0.1173
2022-03-28	4.5942	4.7118	0.1176
2022-03-29	4.5122	4.6277	0.1155
2022-03-30	4.5232	4.639	0.1158
2022-03-31	4.4478	4.5617	0.1139
2022-04-01	4.4638	4.5781	0.1143
2022-04-04	4.4859	4.6007	0.1148
2022-04-05	4.4819	4.5966	0.1147
2022-04-06	4.5016	4.6168	0.1152
2022-04-07	4.5116	4.6271	0.1155
2022-04-08	4.5217	4.6374	0.1157
2022-04-11	4.5088	4.6242	0.1154
2022-04-12	4.5	4.6152	0.1152
2022-04-13	4.5426	4.6589	0.1163
2022-04-14	4.5437	4.66	0.1163
2022-04-15	4.4966	4.6117	0.1151
2022-04-19	4.492	4.607	0.115
2022-04-20	4.4759	4.5905	0.1146
2022-04-21	4.4482	4.5621	0.1139
2022-04-22	4.4348	4.5483	0.1135
2022-04-25	4.4364	4.55	0.1136
2022-04-26	4.448	4.5619	0.1139
2022-04-27	4.4724	4.5869	0.1145
2022-04-28	4.5462	4.6626	0.1164
2022-04-29	4.5343	4.6504	0.1161
2022-05-02	4.4931	4.6081	0.115
2022-05-04	4.5184	4.6341	0.1157
2022-05-05	4.4762	4.5908	0.1146
2022-05-06	4.4429	4.5566	0.1137
2022-05-09	4.4627	4.5769	0.1142
2022-05-10	4.4507	4.5646	0.1139
2022-05-11	4.3967	4.5093	0.1126
2022-05-12	4.4137	4.5267	0.113
2022-05-13	4.4453	4.5591	0.1138
2022-05-16	4.4278	4.5412	0.1134
2022-05-17	4.4021	4.5148	0.1127
2022-05-18	4.3981	4.5107	0.1126
2022-05-19	4.3836	4.4958	0.1122
2022-05-20	4.4733	4.5878	0.1145
2022-05-23	4.4494	4.5633	0.1139
2022-05-24	4.4192	4.5323	0.1131
2022-05-25	4.416	4.529	0.113
2022-05-26	4.4164	4.5295	0.1131
2022-05-27	4.4436	4.5574	0.1138
2022-05-30	4.425	4.5383	0.1133
2022-05-31	4.3983	4.5109	0.1126
2022-06-01	4.3828	4.495	0.1122
2022-06-02	4.397	4.5096	0.1126
2022-06-03	4.4126	4.5256	0.113
2022-06-06	4.3986	4.5112	0.1126
2022-06-07	4.3853	4.4976	0.1123
2022-06-08	4.3446	4.4558	0.1112
2022-06-09	4.3282	4.439	0.1108
2022-06-10	4.3146	4.425	0.1104
2022-06-13	4.3734	4.4854	0.112
2022-06-14	4.4033	4.516	0.1127
2022-06-15	4.4401	4.5538	0.1137
2022-06-17	4.4013	4.514	0.1127
2022-06-20	4.5641	4.681	0.1169
2022-06-21	4.5414	4.6577	0.1163
2022-06-22	4.4938	4.6088	0.115
2022-06-23	4.5241	4.6399	0.1158
2022-06-24	4.5791	4.6963	0.1172
2022-06-27	4.5952	4.7129	0.1177
2022-06-28	4.5731	4.6902	0.1171
2022-06-29	4.5927	4.7103	0.1176
2022-06-30	4.6024	4.7202	0.1178
2022-07-01	4.6314	4.7499	0.1185
2022-07-04	4.6482	4.7672	0.119
2022-07-05	4.632	4.7506	0.1186
2022-07-06	4.7041	4.8246	0.1205
2022-07-07	4.7679	4.89	0.1221
2022-07-08	4.7808	4.9032	0.1224
2022-07-11	4.7917	4.9144	0.1227
2022-07-12	4.78	4.9023	0.1223
2022-07-13	4.8414	4.9653	0.1239
2022-07-14	4.8649	4.9894	0.1245
2022-07-15	4.8418	4.9657	0.1239
2022-07-18	4.8314	4.9551	0.1237
2022-07-19	4.7778	4.9001	0.1223
2022-07-20	4.7431	4.8646	0.1215
2022-07-21	4.7378	4.8591	0.1213
2022-07-22	4.7404	4.8617	0.1213
2022-07-25	4.7869	4.9094	0.1225
2022-07-26	4.7314	4.8525	0.1211
2022-07-27	4.7339	4.8551	0.1212
2022-07-28	4.8422	4.9661	0.1239
2022-07-29	4.8423	4.9662	0.1239
2022-08-01	4.8069	4.93	0.1231
2022-08-02	4.8117	4.9348	0.1231
2022-08-03	4.7714	4.8935	0.1221
2022-08-04	4.7521	4.8738	0.1217
2022-08-05	4.7619	4.8838	0.1219
2022-08-08	4.7547	4.8764	0.1217
2022-08-09	4.7531	4.8748	0.1217
2022-08-10	4.7632	4.8851	0.1219
2022-08-11	4.7844	4.9069	0.1225
2022-08-12	4.7528	4.8745	0.1217
2022-08-16	4.771	4.8931	0.1221
2022-08-17	4.817	4.9403	0.1233
2022-08-18	4.7889	4.9115	0.1226
2022-08-19	4.8119	4.9351	0.1232
2022-08-22	4.854	4.9783	0.1243
2022-08-23	4.8822	5.0071	0.1249
2022-08-24	4.907	5.0327	0.1257
2022-08-25	4.9288	5.0549	0.1261
2022-08-26	4.8793	5.0042	0.1249
2022-08-29	4.8577	4.982	0.1243
2022-08-30	4.8721	4.9968	0.1247
2022-08-31	4.8066	4.9297	0.1231
2022-09-01	4.7857	4.9082	0.1225
2022-09-02	4.7506	4.8723	0.1217
2022-09-05	4.763	4.8849	0.1219
2022-09-06	4.7877	4.9102	0.1225
2022-09-07	4.7703	4.8924	0.1221
2022-09-08	4.7803	4.9027	0.1224
2022-09-09	4.7828	4.9053	0.1225
2022-09-12	4.808	4.9311	0.1231
2022-09-13	4.7818	4.9043	0.1225
2022-09-14	4.8138	4.9371	0.1233
2022-09-15	4.8555	4.9798	0.1243
2022-09-16	4.8518	4.9761	0.1243
2022-09-19	4.8515	4.9758	0.1243
2022-09-20	4.8249	4.9484	0.1235
2022-09-21	4.8158	4.9391	0.1233
2022-09-22	4.9061	5.0318	0.1257
2022-09-23	4.8996	5.0251	0.1255
2022-09-26	4.9075	5.0332	0.1257
2022-09-27	4.9218	5.0479	0.1261
2022-09-28	4.9504	5.0771	0.1267
2022-09-29	5.0072	5.1354	0.1282
2022-09-30	5.0555	5.185	0.1295
2022-10-03	5.0076	5.1358	0.1282
2022-10-04	4.9179	5.0438	0.1259
2022-10-05	4.8595	4.984	0.1245
2022-10-06	4.8678	4.9925	0.1247
2022-10-07	4.9246	5.0507	0.1261
2022-10-10	4.9435	5.07	0.1265
2022-10-11	4.9738	5.1011	0.1273
2022-10-12	4.9547	5.0816	0.1269
2022-10-13	4.9599	5.0868	0.1269
2022-10-14	4.9335	5.0598	0.1263
2022-10-17	4.8902	5.0154	0.1252
2022-10-18	4.877	5.0019	0.1249
2022-10-19	4.8473	4.9714	0.1241
2022-10-20	4.8283	4.952	0.1237
2022-10-21	4.8104	4.9335	0.1231
2022-10-24	4.7909	4.9136	0.1227
2022-10-25	4.8	4.9229	0.1229
2022-10-26	4.775	4.8973	0.1223
2022-10-27	4.7596	4.8815	0.1219
2022-10-28	4.7196	4.8405	0.1209
2022-10-31	4.7104	4.831	0.1206
2022-11-02	4.678	4.7977	0.1197
2022-11-03	4.7056	4.8261	0.1205
2022-11-04	4.7097	4.8302	0.1205
2022-11-07	4.6925	4.8126	0.1201
2022-11-08	4.6714	4.791	0.1196
2022-11-09	4.682	4.8019	0.1199
2022-11-10	4.6869	4.8069	0.12
2022-11-14	4.7302	4.8513	0.1211
2022-11-15	4.7373	4.8586	0.1213
2022-11-16	4.7454	4.8669	0.1215
2022-11-17	4.7285	4.8496	0.1211
2022-11-18	4.7306	4.8517	0.1211
2022-11-21	4.7075	4.828	0.1205
2022-11-22	4.734	4.8552	0.1212
2022-11-23	4.7373	4.8586	0.1213
2022-11-24	4.7205	4.8414	0.1209
2022-11-25	4.7206	4.8415	0.1209
2022-11-28	4.7128	4.8335	0.1207
2022-11-29	4.6956	4.8158	0.1202
2022-11-30	4.6852	4.8051	0.1199
2022-12-01	4.6824	4.8023	0.1199
2022-12-02	4.6981	4.8184	0.1203
2022-12-05	4.6977	4.818	0.1203
2022-12-06	4.6943	4.8145	0.1202
2022-12-07	4.6874	4.8074	0.12
2022-12-08	4.7009	4.8212	0.1203
2022-12-09	4.6898	4.8099	0.1201
2022-12-12	4.6876	4.8076	0.12
2022-12-13	4.7024	4.8228	0.1204
2022-12-14	4.6952	4.8154	0.1202
2022-12-15	4.6842	4.8041	0.1199
2022-12-16	4.6884	4.8085	0.1201
2022-12-19	4.6965	4.8168	0.1203
2022-12-20	4.6856	4.8055	0.1199
2022-12-21	4.6926	4.8127	0.1201
2022-12-22	4.6846	4.8045	0.1199
2022-12-23	4.6762	4.7959	0.1197
2022-12-27	4.6334	4.752	0.1186
2022-12-28	4.6443	4.7632	0.1189
2022-12-29	4.6841	4.804	0.1199
2022-12-30	4.7124	4.8331	0.1207
2023-01-02	4.7079	4.8284	0.1205
2023-01-03	4.6783	4.798	0.1197
2023-01-04	4.6746	4.7943	0.1197
2023-01-05	4.6857	4.8056	0.1199
2023-01-09	4.684	4.8039	0.1199
2023-01-10	4.7007	4.821	0.1203
2023-01-11	4.6927	4.8128	0.1201
2023-01-12	4.6671	4.7866	0.1195
2023-01-13	4.6184	4.7367	0.1183
2023-01-16	4.6013	4.7191	0.1178
2023-01-17	4.6368	4.7555	0.1187
2023-01-18	4.6413	4.7601	0.1188
2023-01-19	4.6852	4.8051	0.1199
2023-01-20	4.684	4.8039	0.1199
