PEKAO: Tabela kursowa Banku Pekao S.A. (CHF)

Dane powyciągne z poniższego linku iterując po parametrach 'date' oraz 'table':

https://www.pekao.com.pl/.currencies/file?type=TEXT&source=PEKAO&date=2020-01-20&table=1

Ten link jest tym samym, co kryje się pod przyciskiem 'POBIERZ TXT' na stronie internetowej
Zdarzają się jednak dni, kiedy na stronie nie ma widocznych żadnych kursów, ale link do pobrania pliku działa
Na przykład 2020-01-20 - na stronie kursów nie widać, chociaż pod linkiem są dostępne

* - Nr tabeli nie zawsze jest ciągły. Są dni z tabelami [2, 3] albo [1, 2, 4]

Data	Godzina	Nr tabeli*	Kupno	Sprzedaż	Spread
2018-09-20	07:00	1	3.7039	3.8882	0.1843
2018-09-21	07:00	1	3.7181	3.9046	0.1865
2018-09-24	07:00	1	3.7284	3.9146	0.1862
2018-09-25	07:00	1	3.7081	3.8933	0.1852
2018-09-26	07:00	1	3.68	3.8652	0.1852
2018-09-27	07:00	1	3.6679	3.8518	0.1839
2018-09-28	07:00	1	3.6576	3.8403	0.1827
2018-10-01	07:00	1	3.6834	3.868	0.1846
2018-10-02	07:00	1	3.6579	3.8413	0.1834
2018-10-02	11:10	2	3.7006	3.8861	0.1855
2018-10-03	07:00	1	3.6903	3.8753	0.1850
2018-10-04	07:00	1	3.6701	3.852	0.1819
2018-10-04	11:25	2	3.6873	3.8721	0.1848
2018-10-05	07:00	1	3.6766	3.8609	0.1843
2018-10-08	07:00	1	3.6765	3.8608	0.1843
2018-10-09	07:00	1	3.6871	3.8712	0.1841
2018-10-10	07:00	1	3.686	3.8707	0.1847
2018-10-11	07:00	1	3.6862	3.871	0.1848
2018-10-12	07:00	1	3.6773	3.861	0.1837
2018-10-15	07:00	1	3.6568	3.8408	0.1840
2018-10-16	07:00	1	3.6646	3.8483	0.1837
2018-10-17	07:00	1	3.6481	3.8296	0.1815
2018-10-18	07:00	1	3.6575	3.8408	0.1833
2018-10-19	07:00	1	3.6639	3.8476	0.1837
2018-10-22	07:00	1	3.6664	3.8502	0.1838
2018-10-23	07:00	1	3.6611	3.844	0.1829
2018-10-24	07:00	1	3.6751	3.8594	0.1843
2018-10-24	11:45	2	3.6857	3.8698	0.1841
2018-10-25	07:00	1	3.6988	3.8842	0.1854
2018-10-26	07:00	1	3.6897	3.874	0.1843
2018-10-29	07:00	1	3.6991	3.8831	0.1840
2018-10-30	07:00	1	3.7026	3.8882	0.1856
2018-10-31	07:00	1	3.7003	3.8844	0.1841
2018-11-02	07:00	1	3.7161	3.9024	0.1863
2018-11-02	09:25	2	3.6811	3.8646	0.1835
2018-11-05	07:00	1	3.6811	3.8656	0.1845
2018-11-06	07:00	1	3.6691	3.853	0.1839
2018-11-07	07:00	1	3.6713	3.8544	0.1831
2018-11-08	07:00	1	3.6504	3.8333	0.1829
2018-11-09	07:00	1	3.6447	3.8274	0.1827
2018-11-13	07:00	1	3.6648	3.8485	0.1837
2018-11-14	07:00	1	3.6858	3.8706	0.1848
2018-11-15	07:00	1	3.6764	3.8593	0.1829
2018-11-16	07:00	1	3.6842	3.8685	0.1843
2018-11-19	07:00	1	3.6821	3.8653	0.1832
2018-11-20	07:00	1	3.7144	3.9005	0.1861
2018-11-21	07:00	1	3.717	3.9033	0.1863
2018-11-22	07:00	1	3.6992	3.8839	0.1847
2018-11-23	07:00	1	3.6949	3.8788	0.1839
2018-11-26	07:00	1	3.7015	3.8856	0.1841
2018-11-27	07:00	1	3.6959	3.8812	0.1853
2018-11-28	07:00	1	3.7103	3.8956	0.1853
2018-11-29	07:00	1	3.7171	3.9028	0.1857
2018-11-30	07:00	1	3.6908	3.8752	0.1844
2018-12-03	07:00	1	3.6935	3.8787	0.1852
2018-12-04	07:00	1	3.6878	3.872	0.1842
2018-12-05	07:00	1	3.6873	3.8722	0.1849
2018-12-06	07:00	1	3.6956	3.8802	0.1846
2018-12-06	15:35	2	3.6946	3.8785	0.1839
2018-12-07	07:00	1	3.6991	3.8839	0.1848
2018-12-10	07:00	1	3.7049	3.8896	0.1847
2018-12-10	13:55	2	3.7104	3.895	0.1846
2018-12-11	07:00	1	3.7183	3.9041	0.1858
2018-12-12	07:00	1	3.7362	3.9235	0.1873
2018-12-13	07:00	1	3.7151	3.901	0.1859
2018-12-14	07:00	1	3.7127	3.8989	0.1862
2018-12-17	07:00	1	3.7205	3.9056	0.1851
2018-12-18	07:00	1	3.7136	3.8988	0.1852
2018-12-19	07:00	1	3.7037	3.8893	0.1856
2018-12-20	07:00	1	3.6878	3.8727	0.1849
2018-12-21	07:00	1	3.6874	3.8723	0.1849
2018-12-24	07:00	1	3.7014	3.887	0.1856
2018-12-27	07:00	1	3.6947	3.8793	0.1846
2018-12-28	07:00	1	3.7105	3.8965	0.1860
2018-12-31	07:00	1	3.7408	3.9283	0.1875
2019-01-02	07:00	1	3.7222	3.9081	0.1859
2019-01-03	07:00	1	3.733	3.9201	0.1871
2019-01-04	07:00	1	3.7233	3.9092	0.1859
2019-01-04	09:30	2	3.7234	3.9087	0.1853
2019-01-07	07:00	1	3.7186	3.9051	0.1865
2019-01-08	07:00	1	3.7349	3.9221	0.1872
2019-01-09	07:00	1	3.7375	3.9249	0.1874
2019-01-10	07:00	1	3.73	3.917	0.187
2019-01-11	07:00	1	3.7091	3.8951	0.1860
2019-01-14	07:00	1	3.7113	3.8974	0.1861
2019-01-15	07:00	1	3.7197	3.9048	0.1851
2019-01-16	07:00	1	3.7158	3.9014	0.1856
2019-01-17	07:00	1	3.7	3.8841	0.1841
2019-01-18	07:00	1	3.6941	3.8779	0.1838
2019-01-21	07:00	1	3.7007	3.8862	0.1855
2019-01-22	07:00	1	3.6908	3.8758	0.1850
2019-01-23	07:00	1	3.6885	3.8728	0.1843
2019-01-24	07:00	1	3.6918	3.8758	0.1840
2019-01-25	07:00	1	3.6999	3.8847	0.1848
2019-01-28	07:00	1	3.6913	3.8764	0.1851
2019-01-29	07:00	1	3.6951	3.879	0.1839
2019-01-30	07:00	1	3.6872	3.872	0.1848
2019-01-31	07:00	1	3.6687	3.8526	0.1839
2019-02-01	07:00	1	3.6493	3.8322	0.1829
2019-02-04	07:00	1	3.6661	3.8495	0.1834
2019-02-05	07:00	1	3.6641	3.8472	0.1831
2019-02-06	07:00	1	3.6665	3.8503	0.1838
2019-02-07	07:00	1	3.6782	3.8613	0.1831
2019-02-08	07:00	1	3.692	3.8758	0.1838
2019-02-11	07:00	1	3.71	3.8947	0.1847
2019-02-12	07:00	1	3.7218	3.9083	0.1865
2019-02-13	07:00	1	3.7086	3.8945	0.1859
2019-02-14	07:00	1	3.7177	3.9027	0.1850
2019-02-15	07:00	1	3.7247	3.9114	0.1867
2019-02-18	07:00	1	3.7259	3.9127	0.1868
2019-02-19	07:00	1	3.7209	3.9075	0.1866
2019-02-20	07:00	1	3.7274	3.9129	0.1855
2019-02-21	07:00	1	3.7228	3.9094	0.1866
2019-02-22	07:00	1	3.7246	3.9113	0.1867
2019-02-25	07:00	1	3.7299	3.9169	0.1870
2019-02-26	07:00	1	3.7237	3.9097	0.1860
2019-02-27	07:00	1	3.7123	3.8984	0.1861
2019-02-28	07:00	1	3.7054	3.8905	0.1851
2019-03-01	07:00	1	3.7006	3.8861	0.1855
2019-03-04	07:00	1	3.6969	3.8823	0.1854
2019-03-05	07:00	1	3.7057	3.8901	0.1844
2019-03-06	07:00	1	3.6974	3.8814	0.1840
2019-03-07	07:00	1	3.6963	3.881	0.1847
2019-03-08	07:00	1	3.7099	3.8952	0.1853
2019-03-11	07:00	1	3.7066	3.8911	0.1845
2019-03-12	07:00	1	3.701	3.8858	0.1848
2019-03-13	07:00	1	3.6902	3.8752	0.1850
2019-03-14	07:00	1	3.6899	3.8749	0.1850
2019-03-15	07:00	1	3.7007	3.8849	0.1842
2019-03-18	07:00	1	3.6927	3.8778	0.1851
2019-03-19	07:00	1	3.6892	3.8735	0.1843
2019-03-20	07:00	1	3.6874	3.8709	0.1835
2019-03-21	07:00	1	3.6878	3.8727	0.1849
2019-03-22	07:00	1	3.703	3.888	0.185
2019-03-22	16:15	2	3.7382	3.9257	0.1875
2019-03-25	07:00	1	3.7387	3.9261	0.1874
2019-03-26	07:00	1	3.7268	3.9136	0.1868
2019-03-27	07:00	1	3.7311	3.9167	0.1856
2019-03-28	07:00	1	3.7437	3.9304	0.1867
2019-03-29	07:00	1	3.7468	3.9346	0.1878
2019-04-01	07:00	1	3.7499	3.9379	0.1880
2019-04-02	07:00	1	3.7438	3.9301	0.1863
2019-04-03	07:00	1	3.7471	3.9336	0.1865
2019-04-04	07:00	1	3.7371	3.9244	0.1873
2019-04-05	07:00	1	3.7325	3.9196	0.1871
2019-04-08	07:00	1	3.7292	3.9162	0.1870
2019-04-09	07:00	1	3.7162	3.9011	0.1849
2019-04-10	07:00	1	3.7103	3.8963	0.1860
2019-04-11	07:00	1	3.7042	3.8899	0.1857
2019-04-12	07:00	1	3.6993	3.8837	0.1844
2019-04-15	07:00	1	3.6846	3.8693	0.1847
2019-04-16	07:00	1	3.6768	3.8597	0.1829
2019-04-17	07:00	1	3.6661	3.8499	0.1838
2019-04-18	07:00	1	3.6564	3.8384	0.1820
2019-04-19	07:00	1	3.6673	3.8511	0.1838
2019-04-23	07:00	1	3.6603	3.8438	0.1835
2019-04-24	07:00	1	3.6555	3.8374	0.1819
2019-04-25	07:00	1	3.6745	3.8573	0.1828
2019-04-26	07:00	1	3.6818	3.8663	0.1845
2019-04-29	07:00	1	3.68	3.8645	0.1845
2019-04-30	07:00	1	3.6796	3.8641	0.1845
2019-05-02	07:00	1	3.6582	3.8416	0.1834
2019-05-06	07:00	1	3.6616	3.8452	0.1836
2019-05-07	07:00	1	3.6628	3.8464	0.1836
2019-05-08	07:00	1	3.6627	3.8463	0.1836
2019-05-09	07:00	1	3.6728	3.8555	0.1827
2019-05-10	07:00	1	3.6842	3.8689	0.1847
2019-05-13	07:00	1	3.6888	3.8724	0.1836
2019-05-14	07:00	1	3.7125	3.8986	0.1861
2019-05-15	07:00	1	3.7186	3.905	0.1864
2019-05-16	07:00	1	3.7162	3.9025	0.1863
2019-05-17	07:00	1	3.7145	3.9007	0.1862
2019-05-20	07:00	1	3.7203	3.9054	0.1851
2019-05-21	07:00	1	3.7217	3.9083	0.1866
2019-05-22	07:00	1	3.7265	3.9133	0.1868
2019-05-23	07:00	1	3.7318	3.9175	0.1857
2019-05-24	07:00	1	3.746	3.9338	0.1878
2019-05-27	07:00	1	3.7301	3.9172	0.1871
2019-05-28	07:00	1	3.7238	3.9105	0.1867
2019-05-29	07:00	1	3.7153	3.9002	0.1849
2019-05-30	07:00	1	3.733	3.9201	0.1871
2019-05-31	07:00	1	3.7281	3.915	0.1869
2019-06-03	07:00	1	3.7275	3.9134	0.1859
2019-06-04	07:00	1	3.7323	3.918	0.1857
2019-06-05	07:00	1	3.7376	3.9236	0.1860
2019-06-06	07:00	1	3.7411	3.9287	0.1876
2019-06-07	07:00	1	3.7381	3.9245	0.1864
2019-06-10	07:00	1	3.7153	3.9005	0.1852
2019-06-11	07:00	1	3.711	3.8957	0.1847
2019-06-12	07:00	1	3.7039	3.8882	0.1843
2019-06-13	07:00	1	3.6897	3.8733	0.1836
2019-06-14	07:00	1	3.7069	3.8914	0.1845
2019-06-17	07:00	1	3.7091	3.8937	0.1846
2019-06-18	07:00	1	3.7071	3.8922	0.1851
2019-06-18	16:40	2	3.7083	3.8935	0.1852
2019-06-19	07:00	1	3.7121	3.8982	0.1861
2019-06-21	07:00	1	3.7279	3.9134	0.1855
2019-06-24	07:00	1	3.7322	3.9187	0.1865
2019-06-25	07:00	1	3.7434	3.9311	0.1877
2019-06-26	07:00	1	3.7479	3.9358	0.1879
2019-06-27	07:00	1	3.7464	3.9329	0.1865
2019-06-28	07:00	1	3.7314	3.9185	0.1871
2019-07-01	07:00	1	3.7269	3.9124	0.1855
2019-07-02	07:00	1	3.7057	3.8916	0.1859
2019-07-03	07:00	1	3.7104	3.8964	0.1860
2019-07-04	07:00	1	3.7174	3.9032	0.1858
2019-07-05	07:00	1	3.7231	3.9098	0.1867
2019-07-08	07:00	1	3.7289	3.9159	0.1870
2019-07-09	07:00	1	3.7228	3.9095	0.1867
2019-07-10	07:00	1	3.7383	3.9258	0.1875
2019-07-11	07:00	1	3.7394	3.9269	0.1875
2019-07-12	07:00	1	3.7434	3.9296	0.1862
2019-07-15	07:00	1	3.7563	3.9447	0.1884
2019-07-16	07:00	1	3.752	3.9395	0.1875
2019-07-17	07:00	1	3.7519	3.9386	0.1867
2019-07-18	07:00	1	3.7534	3.9409	0.1875
2019-07-19	07:00	1	3.7538	3.9421	0.1883
2019-07-22	07:00	1	3.765	3.9523	0.1873
2019-07-23	07:00	1	3.7647	3.9525	0.1878
2019-07-24	07:00	1	3.7806	3.9688	0.1882
2019-07-25	07:00	1	3.7808	3.9708	0.1900
2019-07-26	07:00	1	3.7624	3.9511	0.1887
2019-07-29	07:00	1	3.7713	3.959	0.1877
2019-07-30	07:00	1	3.7878	3.977	0.1892
2019-07-31	07:00	1	3.7943	3.9845	0.1902
2019-08-01	07:00	1	3.7952	3.9848	0.1896
2019-08-02	07:00	1	3.82	4.0116	0.1916
2019-08-02	14:00	2	3.8362	4.0278	0.1916
2019-08-05	07:00	1	3.8452	4.0373	0.1921
2019-08-06	07:00	1	3.8649	4.0576	0.1927
2019-08-07	07:00	1	3.8499	4.0415	0.1916
2019-08-07	15:40	2	3.8624	4.0546	0.1922
2019-08-07	16:05	3	3.8647	4.0585	0.1938
2019-08-08	07:00	1	3.8577	4.0505	0.1928
2019-08-08	10:40	2	3.855	4.0476	0.1926
2019-08-09	07:00	1	3.8541	4.0459	0.1918
2019-08-09	09:30	2	3.8673	4.0612	0.1939
2019-08-12	07:00	1	3.8713	4.0639	0.1926
2019-08-13	07:00	1	3.8796	4.0727	0.1931
2019-08-14	07:00	1	3.8738	4.068	0.1942
2019-08-14	13:45	2	3.917	4.1127	0.1957
2019-08-16	07:00	1	3.9355	4.1317	0.1962
2019-08-16	12:15	2	3.8859	4.0807	0.1948
2019-08-19	07:00	1	3.9042	4.1	0.1958
2019-08-20	07:00	1	3.9177	4.1142	0.1965
2019-08-21	07:00	1	3.9177	4.1126	0.1949
2019-08-22	07:00	1	3.9013	4.0962	0.1949
2019-08-23	07:00	1	3.912	4.1074	0.1954
2019-08-26	07:00	1	3.9019	4.096	0.1941
2019-08-27	07:00	1	3.9124	4.1075	0.1951
2019-08-28	07:00	1	3.9054	4.0998	0.1944
2019-08-29	07:00	1	3.9388	4.1363	0.1975
2019-08-30	07:00	1	3.9338	4.1311	0.1973
2019-09-02	07:00	1	3.9185	4.115	0.1965
2019-09-03	07:00	1	3.9055	4.1014	0.1959
2019-09-04	07:00	1	3.9189	4.1139	0.1950
2019-09-05	07:00	1	3.9101	4.1051	0.1950
2019-09-06	07:00	1	3.8805	4.0743	0.1938
2019-09-09	07:00	1	3.8799	4.0745	0.1946
2019-09-10	07:00	1	3.8629	4.0551	0.1922
2019-09-11	07:00	1	3.8684	4.0616	0.1932
2019-09-12	07:00	1	3.8754	4.0686	0.1932
2019-09-13	07:00	1	3.862	4.0557	0.1937
2019-09-16	07:00	1	3.8538	4.047	0.1932
2019-09-17	07:00	1	3.8604	4.054	0.1936
2019-09-18	07:00	1	3.852	4.0451	0.1931
2019-09-19	07:00	1	3.8504	4.0435	0.1931
2019-09-20	07:00	1	3.8622	4.0544	0.1922
2019-09-20	16:05	2	3.9023	4.0972	0.1949
2019-09-23	07:00	1	3.9067	4.1011	0.1944
2019-09-24	07:00	1	3.9411	4.1375	0.1964
2019-09-25	07:00	1	3.9314	4.127	0.1956
2019-09-26	07:00	1	3.9488	4.146	0.1972
2019-09-27	07:00	1	3.9417	4.1386	0.1969
2019-09-30	07:00	1	3.9373	4.134	0.1967
2019-10-01	07:00	1	3.9214	4.118	0.1966
2019-10-02	07:00	1	3.9271	4.1233	0.1962
2019-10-03	07:00	1	3.8894	4.0836	0.1942
2019-10-04	07:00	1	3.8609	4.0545	0.1936
2019-10-07	07:00	1	3.861	4.0546	0.1936
2019-10-07	10:20	2	3.8718	4.0652	0.1934
2019-10-08	07:00	1	3.8661	4.06	0.1939
2019-10-09	07:00	1	3.878	4.0725	0.1945
2019-10-10	07:00	1	3.8607	4.0529	0.1922
2019-10-11	07:00	1	3.8361	4.0278	0.1917
2019-10-11	11:25	2	3.8241	4.0151	0.1910
2019-10-14	07:00	1	3.8064	3.9961	0.1897
2019-10-15	07:00	1	3.8102	4.0012	0.1910
2019-10-16	07:00	1	3.8046	3.9954	0.1908
2019-10-17	07:00	1	3.802	3.9919	0.1899
2019-10-18	07:00	1	3.8041	3.9941	0.1900
2019-10-21	07:00	1	3.8046	3.9954	0.1908
2019-10-22	07:00	1	3.799	3.988	0.189
2019-10-23	07:00	1	3.7852	3.9744	0.1892
2019-10-24	07:00	1	3.7918	3.9813	0.1895
2019-10-25	07:00	1	3.7893	3.9793	0.1900
2019-10-28	07:00	1	3.7868	3.9767	0.1899
2019-10-29	07:00	1	3.7766	3.9659	0.1893
2019-10-30	07:00	1	3.7668	3.955	0.1882
2019-10-30	14:15	2	3.7714	3.9598	0.1884
2019-10-31	07:00	1	3.7739	3.9617	0.1878
2019-11-04	07:00	1	3.7758	3.9637	0.1879
2019-11-04	15:10	2	3.7732	3.9624	0.1892
2019-11-05	07:00	1	3.7752	3.9645	0.1893
2019-11-06	07:00	1	3.7848	3.9746	0.1898
2019-11-07	07:00	1	3.7842	3.9732	0.1890
2019-11-08	07:00	1	3.7777	3.9657	0.1880
2019-11-12	07:00	1	3.7875	3.9774	0.1899
2019-11-13	07:00	1	3.8102	4.0013	0.1911
2019-11-14	07:00	1	3.8425	4.0337	0.1912
2019-11-15	07:00	1	3.843	4.0357	0.1927
2019-11-18	07:00	1	3.8124	4.0036	0.1912
2019-11-19	07:00	1	3.829	4.021	0.192
2019-11-20	07:00	1	3.8146	4.0044	0.1898
2019-11-21	07:00	1	3.8135	4.0033	0.1898
2019-11-22	07:00	1	3.8196	4.0112	0.1916
2019-11-25	07:00	1	3.8148	4.0046	0.1898
2019-11-26	07:00	1	3.8131	4.0043	0.1912
2019-11-27	07:00	1	3.824	4.0158	0.1918
2019-11-28	07:00	1	3.8241	4.0159	0.1918
2019-11-29	07:00	1	3.8382	4.0292	0.1910
2019-12-02	07:00	1	3.8228	4.0131	0.1903
2019-12-03	07:00	1	3.8001	3.9892	0.1891
2019-12-04	07:00	1	3.82	4.0109	0.1909
2019-12-05	07:00	1	3.8077	3.9986	0.1909
2019-12-06	07:00	1	3.806	3.9954	0.1894
2019-12-09	07:00	1	3.8133	4.0046	0.1913
2019-12-10	07:00	1	3.8144	4.005	0.1906
2019-12-11	07:00	1	3.8292	4.0198	0.1906
2019-12-12	07:00	1	3.8232	4.0134	0.1902
2019-12-13	07:00	1	3.8123	4.0021	0.1898
2019-12-16	07:00	1	3.8053	3.9946	0.1893
2019-12-17	07:00	1	3.795	3.9838	0.1888
2019-12-18	07:00	1	3.7948	3.9837	0.1889
2019-12-19	07:00	1	3.8233	4.0136	0.1903
2019-12-20	07:00	1	3.8192	4.0107	0.1915
2019-12-23	07:00	1	3.8188	4.0096	0.1908
2019-12-24	07:00	1	3.8211	4.0113	0.1902
2019-12-27	07:00	1	3.8198	4.0114	0.1916
2019-12-30	07:00	1	3.8177	4.0084	0.1907
2019-12-31	07:00	1	3.8315	4.0226	0.1911
2020-01-02	07:00	1	3.8259	4.0163	0.1904
2020-01-03	07:00	1	3.8223	4.0125	0.1902
2020-01-07	07:00	1	3.8167	4.0074	0.1907
2020-01-08	07:00	1	3.8216	4.0118	0.1902
2020-01-09	07:00	1	3.8383	4.0297	0.1914
2020-01-10	07:00	1	3.834	4.0263	0.1923
2020-01-13	07:00	1	3.8193	4.0109	0.1916
2020-01-14	07:00	1	3.8273	4.0193	0.1920
2020-01-15	07:00	1	3.8251	4.0155	0.1904
2020-01-16	07:00	1	3.8356	4.0266	0.1910
2020-01-17	07:00	1	3.8447	4.0375	0.1928
2020-01-20	07:00	1	3.8499	4.0415	0.1916
2020-01-21	07:00	1	3.855	4.0473	0.1923
2020-01-22	07:00	1	3.8428	4.0349	0.1921
2020-01-23	07:00	1	3.846	4.0389	0.1929
2020-01-24	07:00	1	3.8691	4.0632	0.1941
2020-01-27	07:00	1	3.8834	4.0767	0.1933
2020-01-28	07:00	1	3.9083	4.0925	0.1842
2020-01-29	07:00	1	3.8855	4.0797	0.1942
2020-01-30	07:00	1	3.8948	4.0902	0.1954
2020-01-31	07:00	1	3.9188	4.1138	0.1950
2020-02-03	07:00	1	3.9267	4.1225	0.1958
2020-02-04	07:00	1	3.9257	4.121	0.1953
2020-02-05	07:00	1	3.8947	4.0885	0.1938
2020-02-06	07:00	1	3.8702	4.0643	0.1941
2020-02-07	07:00	1	3.8802	4.0733	0.1931
2020-02-10	07:00	1	3.8939	4.0892	0.1953
2020-02-11	07:00	1	3.8974	4.0929	0.1955
2020-02-12	07:00	1	3.8884	4.082	0.1936
2020-02-13	07:00	1	3.8966	4.0921	0.1955
2020-02-14	07:00	1	3.9109	4.1071	0.1962
2020-02-17	07:00	1	3.8944	4.0882	0.1938
2020-02-18	07:00	1	3.9112	4.1063	0.1951
2020-02-19	07:00	1	3.926	4.1229	0.1969
2020-02-20	07:00	1	3.9279	4.1238	0.1959
2020-02-21	07:00	1	3.934	4.1305	0.1965
2020-02-24	07:00	1	3.9396	4.1364	0.1968
2020-02-25	07:00	1	3.9568	4.1553	0.1985
2020-02-26	07:00	1	3.9598	4.1577	0.1979
2020-02-27	07:00	1	3.9559	4.1544	0.1985
2020-02-27	10:30	2	3.9553	4.1521	0.1968
2020-02-28	07:00	1	3.9677	4.1651	0.1974
2020-03-02	07:00	1	3.9843	4.1842	0.1999
2020-03-02	09:30	2	3.9376	4.1351	0.1975
2020-03-03	07:00	1	3.9645	4.1633	0.1988
2020-03-04	07:00	1	3.9356	4.133	0.1974
2020-03-05	07:00	1	3.9366	4.134	0.1974
2020-03-06	07:00	1	3.9428	4.1406	0.1978
2020-03-06	11:10	2	3.9732	4.1725	0.1993
2020-03-09	07:00	1	3.952	4.1495	0.1975
2020-03-09	09:20	2	3.9743	4.1728	0.1985
2020-03-09	10:50	3	3.9763	4.1758	0.1995
2020-03-10	07:00	1	3.9788	4.1784	0.1996
2020-03-10	09:20	2	3.9868	4.186	0.1992
2020-03-11	07:00	1	3.9798	4.1794	0.1996
2020-03-12	07:00	1	3.9832	4.1831	0.1999
2020-03-12	09:30	2	4.0036	4.2033	0.1997
2020-03-12	10:20	3	4.0174	4.2189	0.2015
2020-03-12	12:45	4	4.0252	4.2255	0.2003
2020-03-13	07:00	1	4.0513	4.2537	0.2024
2020-03-13	13:45	2	4.0072	4.2074	0.2002
2020-03-16	07:00	1	4.0289	4.231	0.2021
2020-03-16	09:25	2	4.0629	4.2655	0.2026
2020-03-16	09:45	3	4.063	4.2667	0.2037
2020-03-17	07:00	1	4.094	4.2985	0.2045
2020-03-17	09:50	2	4.137	4.3444	0.2074
2020-03-18	07:00	1	4.1146	4.3197	0.2051
2020-03-18	09:25	2	4.1321	4.3394	0.2073
2020-03-18	16:20	3	4.1803	4.39	0.2097
2020-03-19	07:00	1	4.1903	4.4004	0.2101
2020-03-19	09:20	2	4.2443	4.4571	0.2128
2020-03-19	12:25	3	4.2318	4.4439	0.2121
2020-03-19	13:00	4	4.2434	4.4545	0.2111
2020-03-19	13:45	5	4.2435	4.4546	0.2111
2020-03-19	15:10	6	4.203	4.4141	0.2111
2020-03-20	07:00	1	4.206	4.4169	0.2109
2020-03-20	09:35	2	4.1806	4.3902	0.2096
2020-03-20	10:40	3	4.1974	4.4079	0.2105
2020-03-20	14:15	4	4.1926	4.402	0.2094
2020-03-23	07:00	1	4.1847	4.3937	0.2090
2020-03-23	09:35	2	4.2249	4.4355	0.2106
2020-03-23	12:45	3	4.2336	4.4458	0.2122
2020-03-24	07:00	1	4.268	4.4819	0.2139
2020-03-24	09:20	2	4.2197	4.4312	0.2115
2020-03-24	14:00	3	4.2599	4.4735	0.2136
2020-03-25	07:00	1	4.2491	4.4621	0.2130
2020-03-25	10:25	2	4.196	4.4051	0.2091
2020-03-26	07:00	1	4.2211	4.4327	0.2116
2020-03-26	13:45	2	4.2088	4.4198	0.2110
2020-03-26	16:20	3	4.1602	4.3688	0.2086
2020-03-27	07:00	1	4.165	4.3739	0.2089
2020-03-27	16:10	2	4.1756	4.3838	0.2082
2020-03-30	07:00	1	4.1767	4.3844	0.2077
2020-03-30	09:25	2	4.1773	4.3868	0.2095
2020-03-31	07:00	1	4.2048	4.4147	0.2099
2020-03-31	13:00	2	4.1961	4.4065	0.2104
2020-04-01	07:00	1	4.1825	4.3922	0.2097
2020-04-01	10:00	2	4.2208	4.4324	0.2116
2020-04-02	07:00	1	4.2393	4.4509	0.2116
2020-04-02	12:35	2	4.2246	4.4347	0.2101
2020-04-03	07:00	1	4.2202	4.4305	0.2103
2020-04-03	10:45	2	4.2342	4.4465	0.2123
2020-04-06	07:00	1	4.2152	4.4265	0.2113
2020-04-07	07:00	1	4.2168	4.4282	0.2114
2020-04-07	15:00	2	4.1773	4.3868	0.2095
2020-04-07	15:40	3	4.1756	4.3833	0.2077
2020-04-08	07:00	1	4.1823	4.392	0.2097
2020-04-09	07:00	1	4.1911	4.3996	0.2085
2020-04-09	13:00	2	4.203	4.4121	0.2091
2020-04-10	07:00	1	4.1916	4.4001	0.2085
2020-04-14	07:00	1	4.2065	4.4175	0.2110
2020-04-14	15:30	2	4.2032	4.414	0.2108
2020-04-15	07:00	1	4.2061	4.417	0.2109
2020-04-16	07:00	1	4.1991	4.4097	0.2106
2020-04-17	07:00	1	4.2209	4.4309	0.2100
2020-04-20	07:00	1	4.2009	4.4116	0.2107
2020-04-21	07:00	1	4.196	4.4064	0.2104
2020-04-21	11:00	2	4.2045	4.4153	0.2108
2020-04-22	07:00	1	4.2028	4.4135	0.2107
2020-04-23	07:00	1	4.2092	4.4203	0.2111
2020-04-23	14:50	2	4.2118	4.4229	0.2111
2020-04-24	07:00	1	4.213	4.4242	0.2112
2020-04-27	07:00	1	4.2063	4.4155	0.2092
2020-04-28	07:00	1	4.1831	4.3928	0.2097
2020-04-29	07:00	1	4.1993	4.4091	0.2098
2020-04-30	07:00	1	4.2008	4.4114	0.2106
2020-05-04	07:00	1	4.1889	4.399	0.2101
2020-05-05	07:00	1	4.2269	4.4388	0.2119
2020-05-06	07:00	1	4.1971	4.4076	0.2105
2020-05-07	07:00	1	4.2139	4.4239	0.2100
2020-05-08	07:00	1	4.2236	4.4336	0.2100
2020-05-11	07:00	1	4.2168	4.4265	0.2097
2020-05-12	07:00	1	4.2304	4.4426	0.2122
2020-05-13	07:00	1	4.2312	4.4433	0.2121
2020-05-14	07:00	1	4.2332	4.4455	0.2123
2020-05-15	07:00	1	4.2428	4.4555	0.2127
2020-05-18	07:00	1	4.2327	4.444	0.2113
2020-05-19	07:00	1	4.2295	4.4407	0.2112
2020-05-20	07:00	1	4.1731	4.3824	0.2093
2020-05-21	07:00	1	4.1671	4.3744	0.2073
2020-05-22	07:00	1	4.1506	4.3587	0.2081
2020-05-25	07:00	1	4.1603	4.3689	0.2086
2020-05-26	07:00	1	4.1516	4.3589	0.2073
2020-05-27	07:00	1	4.0858	4.2899	0.2041
2020-05-28	07:00	1	4.0629	4.2651	0.2022
2020-05-29	07:00	1	4.0565	4.2599	0.2034
2020-06-01	07:00	1	4.0506	4.2537	0.2031
2020-06-02	07:00	1	4.0204	4.2205	0.2001
2020-06-03	07:00	1	3.9774	4.1753	0.1979
2020-06-04	07:00	1	3.9856	4.1843	0.1987
