BNP Paribas: Kursy walut
TABELA KURSÓW WALUT BNP PARIBAS BANK POLSKA S.A. (CHF)
na potrzeby obsługi produktów innych, niż produkty objęte aneksami antyspreadowymi dla klientów detalicznych (konsumentów)

Bank: BNP
Zmiana ciągłości kodu tabeli w liniach: 9332, 9341, 9431, 9819, 10862, 10965, 11036, 11266, 11335, 11338

Data	Nr tabeli Godzina	Bank	Kod tabeli	Kupno	Sprzedaż	Spread	Kurs średni
2003-05-19	1 08:40	bnp	1187	2,8271	2,9085	0,0814	
2003-05-19	2 14:35	bnp	1188	2,8161	2,9030	0,0869	
2003-05-20	1 09:15	bnp	1189	2,8270	2,9084	0,0814	
2003-05-20	2 16:10	bnp	1190	2,8383	2,9261	0,0878	
2003-05-21	1 09:15	bnp	1191	2,8494	2,9317	0,0823	
2003-05-21	2 10:05	bnp	1192	2,8588	2,9413	0,0825	
2003-05-21	3 13:15	bnp	1193	2,8475	2,9471	0,0996	
2003-05-22	1 09:25	bnp	1194	2,8302	2,9292	0,0990	
2003-05-22	2 10:50	bnp	1195	2,8078	2,9062	0,0984	
2003-05-22	3 12:40	bnp	1196	2,8258	2,9247	0,0989	
2003-05-23	1 09:15	bnp	1197	2,7935	2,8915	0,0980	
2003-05-23	2 10:15	bnp	1198	2,8144	2,9129	0,0985	
2003-05-23	3 16:15	bnp	1199	2,7969	2,9039	0,1070	
2003-05-26	1 09:15	bnp	1200	2,8035	2,9012	0,0977	
2003-05-27	1 09:25	bnp	1201	2,8075	2,9003	0,0928	
2003-05-27	2 15:40	bnp	1202	2,8239	2,9180	0,0941	
2003-05-28	1 09:10	bnp	1203	2,8152	2,9144	0,0992	
2003-05-28	2 13:30	bnp	1204	2,8137	2,9122	0,0985	
2003-05-29	1 09:15	bnp	1205	2,8198	2,9131	0,0933	
2003-05-29	2 11:00	bnp	1206	2,8255	2,9187	0,0932	
2003-05-29	3 12:10	bnp	1207	2,8313	2,9304	0,0991	
2003-05-29	4 12:20	bnp	1208	2,8367	2,9242	0,0875	
2003-05-29	5 13:35	bnp	1209	2,8288	2,9163	0,0875	
2003-05-30	1 09:15	bnp	1210	2,8362	2,9237	0,0875	
2003-05-30	2 14:25	bnp	1211	2,8364	2,9241	0,0877	
2003-06-02	1 09:10	bnp	1212	2,8145	2,9131	0,0986	
2003-06-02	2 11:35	bnp	1213	2,8187	2,9176	0,0989	
2003-06-02	3 12:50	bnp	1214	2,8307	2,9311	0,1004	
2003-06-02	4 15:40	bnp	1215	2,8521	2,9524	0,1003	
2003-06-02	5 16:10	bnp	1216	2,8598	2,9610	0,1012	
2003-06-03	1 09:10	bnp	1217	2,8651	2,9653	0,1002	
2003-06-03	2 09:50	bnp	1218	2,8413	2,9407	0,0994	
2003-06-03	3 12:10	bnp	1219	2,8326	2,9313	0,0987	
2003-06-03	4 16:45	bnp	1220	2,8327	2,9322	0,0995	
2003-06-04	1 09:20	bnp	1221	2,8397	2,9392	0,0995	
2003-06-04	2 13:30	bnp	1222	2,8286	2,9275	0,0989	
2003-06-04	3 14:05	bnp	1223	2,8484	2,9481	0,0997	
2003-06-05	1 08:45	bnp	1224	2,8667	2,9759	0,1092	
2003-06-05	2 09:10	bnp	1225	2,8555	2,9556	0,1001	
2003-06-05	3 12:25	bnp	1226	2,8309	2,9186	0,0877	
2003-06-05	4 15:25	bnp	1227	2,8337	2,9478	0,1141	
2003-06-06	1 08:45	bnp	1228	2,8040	2,9021	0,0981	
2003-06-06	2 09:50	bnp	1229	2,8155	2,9140	0,0985	
2003-06-06	3 14:05	bnp	1230	2,7906	2,8922	0,1016	
2003-06-09	1 08:35	bnp	1231	2,7556	2,8522	0,0966	
2003-06-09	2 09:30	bnp	1232	2,7683	2,8654	0,0971	
2003-06-09	3 10:20	bnp	1233	2,7904	2,8880	0,0976	
2003-06-09	4 12:10	bnp	1234	2,8409	2,9405	0,0996	
2003-06-09	5 12:45	bnp	1235	2,8069	2,9050	0,0981	
2003-06-09	6 15:20	bnp	1236	2,8405	2,9399	0,0994	
2003-06-09	7 16:10	bnp	1237	2,8462	2,9576	0,1114	
2003-06-10	1 09:15	bnp	1238	2,8522	2,9608	0,1086	
2003-06-10	2 10:40	bnp	1239	2,8346	2,9337	0,0991	
2003-06-10	3 13:30	bnp	1240	2,8530	2,9530	0,1000	
2003-06-10	4 16:20	bnp	1241	2,8307	2,9367	0,1060	
2003-06-11	1 09:10	bnp	1242	2,8320	2,9313	0,0993	
2003-06-11	2 13:20	bnp	1243	2,8440	2,9435	0,0995	
2003-06-11	3 16:50	bnp	1244	2,8501	2,9648	0,1147	
2003-06-11	4 17:00	bnp	1245	2,8294	2,9402	0,1108	
2003-06-12	1 09:10	bnp	1246	2,8487	2,9484	0,0997	
2003-06-12	2 15:45	bnp	1247	2,8444	2,9435	0,0991	
2003-06-13	1 09:15	bnp	1248	2,8356	2,9389	0,1033	
2003-06-13	2 10:00	bnp	1249	2,8312	2,9305	0,0993	
2003-06-13	3 16:55	bnp	1250	2,8222	2,9367	0,1145	
2003-06-16	1 09:05	bnp	1251	2,8187	2,9173	0,0986	
2003-06-16	2 09:45	bnp	1252	2,8069	2,9051	0,0982	
2003-06-16	3 15:45	bnp	1253	2,8159	2,9144	0,0985	
2003-06-17	1 09:10	bnp	1254	2,8091	2,9074	0,0983	
2003-06-17	2 15:00	bnp	1255	2,8022	2,9016	0,0994	
2003-06-18	1 09:15	bnp	1256	2,7902	2,8883	0,0981	
2003-06-18	2 12:35	bnp	1257	2,7913	2,8889	0,0976	
2003-06-18	3 13:30	bnp	1258	2,7953	2,8964	0,1011	
2003-06-18	4 15:50	bnp	1259	2,8097	2,9150	0,1053	
2003-06-20	1 09:00	bnp	1260	2,8192	2,9237	0,1045	
2003-06-23	1 09:15	bnp	1261	2,8109	2,9103	0,0994	
2003-06-23	2 10:30	bnp	1262	2,8334	2,9329	0,0995	
2003-06-23	3 16:15	bnp	1263	2,8486	2,9542	0,1056	
2003-06-23	4 17:00	bnp	1264	2,8535	2,9652	0,1117	
2003-06-24	1 09:10	bnp	1265	2,8616	2,9617	0,1001	
2003-06-24	2 17:00	bnp	1266	2,8518	2,9575	0,1057	
2003-06-25	1 09:20	bnp	1267	2,8536	2,9534	0,0998	
2003-06-25	2 11:50	bnp	1268	2,8728	2,9732	0,1004	
2003-06-25	3 15:05	bnp	1269	2,8657	2,9660	0,1003	
2003-06-26	1 09:10	bnp	1270	2,8491	2,9487	0,0996	
2003-06-26	2 11:55	bnp	1271	2,8493	2,9521	0,1028	
2003-06-26	3 15:05	bnp	1272	2,8477	2,9591	0,1114	
2003-06-27	1 09:10	bnp	1273	2,8541	2,9598	0,1057	
2003-06-27	2 12:50	bnp	1274	2,8339	2,9362	0,1023	
2003-06-27	3 16:40	bnp	1275	2,8255	2,9342	0,1087	
2003-06-30	1 09:20	bnp	1276	2,8216	2,9207	0,0991	
2003-06-30	2 11:20	bnp	1277	2,8191	2,9217	0,1026	
2003-06-30	3 14:40	bnp	1278	2,8318	2,9378	0,1060	
2003-07-01	1 09:20	bnp	1279	2,8271	2,9260	0,0989	
2003-07-01	2 10:05	bnp	1280	2,8028	2,9039	0,1011	
2003-07-02	1 09:10	bnp	1281	2,7969	2,8943	0,0974	
2003-07-02	2 10:40	bnp	1282	2,8091	2,9073	0,0982	
2003-07-02	3 13:25	bnp	1283	2,8150	2,9135	0,0985	
2003-07-03	1 09:15	bnp	1284	2,8146	2,9130	0,0984	
2003-07-03	2 11:55	bnp	1285	2,8108	2,9091	0,0983	
2003-07-03	3 14:45	bnp	1286	2,8249	2,9237	0,0988	
2003-07-04	1 09:10	bnp	1287	2,8232	2,9278	0,1046	
2003-07-07	1 09:20	bnp	1288	2,8177	2,9162	0,0985	
2003-07-07	2 12:45	bnp	1289	2,8045	2,9026	0,0981	
2003-07-08	1 09:15	bnp	1290	2,8184	2,9169	0,0985	
2003-07-08	2 16:40	bnp	1291	2,8111	2,9123	0,1012	
2003-07-09	1 09:10	bnp	1292	2,8223	2,9221	0,0998	
2003-07-09	2 15:55	bnp	1293	2,8269	2,9258	0,0989	
2003-07-10	1 09:20	bnp	1294	2,8408	2,9402	0,0994	
2003-07-10	2 14:20	bnp	1295	2,8228	2,9218	0,0990	
2003-07-11	1 09:15	bnp	1296	2,8415	2,9408	0,0993	
2003-07-11	2 09:20	bnp	1297	2,8214	2,9200	0,0986	
2003-07-14	1 09:15	bnp	1298	2,8089	2,9071	0,0982	
2003-07-15	1 09:35	bnp	1299	2,8108	2,9093	0,0985	
2003-07-16	1 09:10	bnp	1300	2,8232	2,9102	0,0870	
2003-07-16	2 12:35	bnp	1301	2,8246	2,9234	0,0988	
2003-07-16	3 16:45	bnp	1302	2,8386	2,9408	0,1022	
2003-07-17	1 09:30	bnp	1303	2,8501	2,9498	0,0997	
2003-07-17	2 10:30	bnp	1304	2,8695	2,9758	0,1063	
2003-07-17	3 15:15	bnp	1305	2,8539	2,9537	0,0998	
2003-07-18	1 09:15	bnp	1306	2,8664	2,9666	0,1002	
2003-07-21	1 09:20	bnp	1307	2,8616	2,9628	0,1012	
2003-07-21	2 15:20	bnp	1308	2,8434	2,9429	0,0995	
2003-07-22	1 09:10	bnp	1309	2,8341	2,9332	0,0991	
2003-07-22	2 16:25	bnp	1310	2,8253	2,9273	0,1020	
2003-07-23	1 09:15	bnp	1311	2,8284	2,9285	0,1001	
2003-07-23	2 11:30	bnp	1312	2,8241	2,9240	0,0999	
2003-07-23	3 13:25	bnp	1313	2,8165	2,9191	0,1026	
2003-07-23	4 16:45	bnp	1314	2,8123	2,9194	0,1071	
2003-07-24	1 08:40	bnp	1315	2,7979	2,8986	0,1007	
2003-07-24	2 11:05	bnp	1316	2,8050	2,9033	0,0983	
2003-07-24	3 17:00	bnp	1317	2,8031	2,9069	0,1038	
2003-07-25	1 09:10	bnp	1318	2,7979	2,8962	0,0983	
2003-07-25	2 10:50	bnp	1319	2,8040	2,9020	0,0980	
2003-07-25	3 16:40	bnp	1320	2,8114	2,9097	0,0983	
2003-07-28	1 09:15	bnp	1321	2,8032	2,9013	0,0981	
2003-07-29	1 09:15	bnp	1322	2,7971	2,8949	0,0978	
2003-07-29	2 13:00	bnp	1323	2,7785	2,8761	0,0976	
2003-07-29	3 16:25	bnp	1324	2,7922	2,8938	0,1016	
2003-07-30	1 09:30	bnp	1325	2,7816	2,8793	0,0977	
2003-07-30	2 15:20	bnp	1326	2,7712	2,8681	0,0969	
2003-07-31	1 09:00	bnp	1327	2,7774	2,8745	0,0971	
2003-07-31	2 10:20	bnp	1328	2,7875	2,8845	0,0970	
2003-08-01	1 09:55	bnp	1329	2,7868	2,8740	0,0872	
2003-08-01	2 14:00	bnp	1330	2,8175	2,9043	0,0868	
2003-08-04	1 09:15	bnp	1331	2,8060	2,8928	0,0868	
2003-08-04	2 10:05	bnp	1332	2,8025	2,8891	0,0866	
2003-08-05	1 09:15	bnp	1333	2,8108	2,8975	0,0867	
2003-08-05	2 17:00	bnp	1334	2,8057	2,9107	0,1050	
2003-08-06	1 11:10	bnp	1335	2,8057	2,9107	0,1050	
2003-08-06	2 11:40	bnp	1336	2,8079	2,8945	0,0866	
2003-08-07	1 09:25	bnp	1337	2,8021	2,8886	0,0865	
2003-08-08	1 09:10	bnp	1338	2,8004	2,8868	0,0864	
2003-08-11	1 09:05	bnp	1339	2,7951	2,8809	0,0858	
2003-08-12	1 09:10	bnp	1340	2,7894	2,8754	0,0860	
2003-08-12	2 14:45	bnp	1341	2,7863	2,8722	0,0859	
2003-08-13	1 09:10	bnp	1342	2,7874	2,8730	0,0856	
2003-08-13	2 16:10	bnp	1343	2,7870	2,8729	0,0859	
2003-08-14	1 09:05	bnp	1344	2,7872	2,8731	0,0859	
2003-08-14	2 15:00	bnp	1345	2,7859	2,8720	0,0861	
2003-08-14	3 16:50	bnp	1346	2,7792	2,8806	0,1014	
2003-08-18	1 09:10	bnp	1347	2,7755	2,8727	0,0972	
2003-08-18	2 12:15	bnp	1348	2,7837	2,8814	0,0977	
2003-08-19	1 09:00	bnp	1349	2,7695	2,8712	0,1017	
2003-08-20	1 09:30	bnp	1350	2,7844	2,8713	0,0869	
2003-08-20	2 16:40	bnp	1351	2,7836	2,8695	0,0859	
2003-08-21	1 09:15	bnp	1352	2,7790	2,8675	0,0885	
2003-08-21	2 12:10	bnp	1353	2,7784	2,8643	0,0859	
2003-08-21	3 16:40	bnp	1354	2,7875	2,8909	0,1034	
2003-08-22	1 09:15	bnp	1355	2,7758	2,8732	0,0974	
2003-08-22	2 11:05	bnp	1356	2,7828	2,8805	0,0977	
2003-08-22	3 16:40	bnp	1357	2,7743	2,8799	0,1056	
2003-08-25	1 09:15	bnp	1358	2,7809	2,8791	0,0982	
2003-08-26	1 09:10	bnp	1359	2,7795	2,8766	0,0971	
2003-08-26	2 10:50	bnp	1360	2,7871	2,8845	0,0974	
2003-08-26	3 13:40	bnp	1361	2,7788	2,8813	0,1025	
2003-08-26	4 16:55	bnp	1362	2,7845	2,8876	0,1031	
2003-08-27	1 09:15	bnp	1363	2,7963	2,8820	0,0857	
2003-08-27	2 11:30	bnp	1364	2,7884	2,8855	0,0971	
2003-08-28	1 09:00	bnp	1365	2,7673	2,8640	0,0967	
2003-08-28	2 16:30	bnp	1366	2,7826	2,8801	0,0975	
2003-08-29	1 09:05	bnp	1367	2,7797	2,8779	0,0982	
2003-08-29	2 14:15	bnp	1368	2,7872	2,8871	0,0999	
2003-09-01	1 09:05	bnp	1369	2,7831	2,8804	0,0973	
2003-09-02	1 09:10	bnp	1370	2,7813	2,8786	0,0973	
2003-09-02	2 11:50	bnp	1371	2,7904	2,8879	0,0975	
2003-09-03	1 09:10	bnp	1372	2,7970	2,8947	0,0977	
2003-09-03	2 14:00	bnp	1373	2,7895	2,8872	0,0977	
2003-09-04	1 09:20	bnp	1374	2,7899	2,8875	0,0976	
2003-09-04	2 11:30	bnp	1375	2,7949	2,8928	0,0979	
2003-09-04	3 15:40	bnp	1376	2,7912	2,8887	0,0975	
2003-09-05	1 08:55	bnp	1377	2,8100	2,9112	0,1012	
2003-09-05	2 09:30	bnp	1378	2,8202	2,9246	0,1044	
2003-09-05	3 11:35	bnp	1379	2,8097	2,9119	0,1022	
2003-09-05	4 13:05	bnp	1380	2,8279	2,9328	0,1049	
2003-09-05	5 15:50	bnp	1381	2,8377	2,9464	0,1087	
2003-09-08	1 09:10	bnp	1382	2,8416	2,9410	0,0994	
2003-09-08	2 11:35	bnp	1383	2,8230	2,9213	0,0983	
2003-09-08	3 17:00	bnp	1384	2,8271	2,9290	0,1019	
2003-09-09	1 09:10	bnp	1385	2,8205	2,9191	0,0986	
2003-09-10	1 09:20	bnp	1386	2,8242	2,9230	0,0988	
2003-09-10	2 13:15	bnp	1387	2,8109	2,9092	0,0983	
2003-09-11	1 09:15	bnp	1388	2,8170	2,9155	0,0985	
2003-09-11	2 16:45	bnp	1389	2,8011	2,9025	0,1014	
2003-09-12	1 09:05	bnp	1390	2,7991	2,8969	0,0978	
2003-09-12	2 11:15	bnp	1391	2,8072	2,9085	0,1013	
2003-09-12	3 15:15	bnp	1392	2,8041	2,9075	0,1034	
2003-09-15	1 09:20	bnp	1393	2,8049	2,9032	0,0983	
2003-09-15	2 16:10	bnp	1394	2,8190	2,9204	0,1014	
2003-09-16	1 09:15	bnp	1395	2,8032	2,9014	0,0982	
2003-09-16	2 09:40	bnp	1396	2,8062	2,9074	0,1012	
2003-09-16	3 10:20	bnp	1397	2,8203	2,9220	0,1017	
2003-09-16	4 12:10	bnp	1398	2,8288	2,9367	0,1079	
2003-09-17	1 09:15	bnp	1399	2,8240	2,9252	0,1012	
2003-09-17	2 10:20	bnp	1400	2,8355	2,9401	0,1046	
2003-09-17	3 10:55	bnp	1401	2,8471	2,9562	0,1091	
2003-09-17	4 11:15	bnp	1402	2,8614	2,9765	0,1151	
2003-09-17	5 13:15	bnp	1403	2,8674	2,9702	0,1028	
2003-09-17	6 16:50	bnp	1404	2,8522	2,9612	0,1090	
2003-09-18	1 09:05	bnp	1405	2,8596	2,9626	0,1030	
2003-09-18	2 09:30	bnp	1406	2,8661	2,9778	0,1117	
2003-09-18	3 12:30	bnp	1407	2,8431	2,9465	0,1034	
2003-09-18	4 15:40	bnp	1408	2,8480	2,9505	0,1025	
2003-09-19	1 09:20	bnp	1409	2,8453	2,9484	0,1031	
2003-09-19	2 10:00	bnp	1410	2,8327	2,9372	0,1045	
2003-09-19	3 10:35	bnp	1411	2,8386	2,9469	0,1083	
2003-09-19	4 11:20	bnp	1412	2,8261	2,9308	0,1047	
2003-09-19	5 16:55	bnp	1413	2,8402	2,9495	0,1093	
2003-09-22	1 09:05	bnp	1414	2,8453	2,9455	0,1002	
2003-09-22	2 15:35	bnp	1415	2,8436	2,9430	0,0994	
2003-09-23	1 09:20	bnp	1416	2,8408	2,9401	0,0993	
2003-09-23	2 10:20	bnp	1417	2,8496	2,9522	0,1026	
2003-09-24	1 09:15	bnp	1418	2,8366	2,9358	0,0992	
2003-09-24	2 14:20	bnp	1419	2,8323	2,9318	0,0995	
2003-09-25	1 09:10	bnp	1420	2,8477	2,9475	0,0998	
2003-09-26	1 09:10	bnp	1421	2,8700	2,9704	0,1004	
2003-09-26	2 10:35	bnp	1422	2,8811	2,9878	0,1067	
2003-09-26	3 10:55	bnp	1423	2,8889	2,9989	0,1100	
2003-09-26	4 16:20	bnp	1424	2,8838	2,9906	0,1068	
2003-09-29	1 09:20	bnp	1425	2,9084	2,9983	0,0899	
2003-09-29	2 10:25	bnp	1426	2,9182	3,0078	0,0896	
2003-09-29	3 16:50	bnp	1427	2,9261	3,0296	0,1035	
2003-09-30	1 09:20	bnp	1428	2,9561	3,0534	0,0973	
2003-09-30	2 09:55	bnp	1429	2,9726	3,0706	0,0980	
2003-09-30	3 13:05	bnp	1430	2,9545	3,0518	0,0973	
2003-09-30	4 16:10	bnp	1431	2,9274	3,0237	0,0963	
2003-10-01	1 09:20	bnp	1432	2,9293	3,0348	0,1055	
2003-10-01	2 10:20	bnp	1433	2,9113	3,0162	0,1049	
2003-10-02	1 09:05	bnp	1434	2,9256	3,0312	0,1056	
2003-10-02	2 11:00	bnp	1435	2,9106	3,0166	0,1060	
2003-10-02	3 13:15	bnp	1436	2,9004	3,0049	0,1045	
2003-10-03	1 09:10	bnp	1437	2,8853	2,9895	0,1042	
2003-10-03	2 14:05	bnp	1438	2,8953	2,9968	0,1015	
2003-10-06	1 09:10	bnp	1439	2,8760	2,9772	0,1012	
2003-10-06	2 12:50	bnp	1440	2,8839	2,9848	0,1009	
2003-10-06	3 17:00	bnp	1441	2,8884	3,0014	0,1130	
2003-10-07	1 09:15	bnp	1442	2,8913	2,9924	0,1011	
2003-10-08	1 09:05	bnp	1443	2,8941	2,9949	0,1008	
2003-10-08	2 13:20	bnp	1444	2,8784	2,9791	0,1007	
2003-10-08	3 16:45	bnp	1445	2,8706	2,9742	0,1036	
2003-10-09	1 09:10	bnp	1446	2,8525	2,9553	0,1028	
2003-10-09	2 11:20	bnp	1447	2,8635	2,9632	0,0997	
2003-10-09	3 15:20	bnp	1448	2,8556	2,9555	0,0999	
2003-10-10	1 09:10	bnp	1449	2,8714	2,9719	0,1005	
2003-10-10	2 10:10	bnp	1450	2,8821	2,9854	0,1033	
2003-10-10	3 16:50	bnp	1451	2,8772	2,9811	0,1039	
2003-10-13	1 09:05	bnp	1452	2,8667	2,9670	0,1003	
2003-10-13	2 11:05	bnp	1453	2,8611	2,9641	0,1030	
2003-10-13	3 11:55	bnp	1454	2,8696	2,9773	0,1077	
2003-10-14	1 09:15	bnp	1455	2,8661	2,9663	0,1002	
2003-10-14	2 10:45	bnp	1456	2,8759	2,9765	0,1006	
2003-10-15	1 09:00	bnp	1457	2,8957	2,9969	0,1012	
2003-10-15	2 10:50	bnp	1458	2,8997	3,0074	0,1077	
2003-10-15	3 15:10	bnp	1459	2,8773	2,9839	0,1066	
2003-10-16	1 09:05	bnp	1460	2,8954	2,9997	0,1043	
2003-10-16	2 09:35	bnp	1461	2,9071	3,0148	0,1077	
2003-10-16	3 09:55	bnp	1462	2,9145	3,0287	0,1142	
2003-10-16	4 12:00	bnp	1463	2,9107	3,0162	0,1055	
2003-10-16	5 14:10	bnp	1464	2,9254	3,0410	0,1156	
2003-10-17	1 09:00	bnp	1465	2,9404	3,0494	0,1090	
2003-10-17	2 10:55	bnp	1466	2,9145	3,0225	0,1080	
2003-10-20	1 09:28	bnp	1467	2,9177	3,0079	0,0902	
2003-10-20	2 12:00	bnp	1468	2,9380	3,0286	0,0906	
2003-10-20	3 14:30	bnp	1469	2,9162	3,0064	0,0902	
2003-10-21	1 09:05	bnp	1470	2,9090	2,9983	0,0893	
2003-10-22	1 09:20	bnp	1471	2,9172	3,0072	0,0900	
2003-10-22	2 14:50	bnp	1472	2,9309	3,0213	0,0904	
2003-10-23	1 09:10	bnp	1473	2,9533	3,0566	0,1033	
2003-10-23	2 13:05	bnp	1474	2,9694	3,0768	0,1074	
2003-10-24	1 09:10	bnp	1475	2,9634	3,0701	0,1067	
2003-10-24	2 10:15	bnp	1476	2,9465	3,0495	0,1030	
2003-10-24	3 12:10	bnp	1477	2,9659	3,0727	0,1068	
2003-10-24	4 14:15	bnp	1478	2,9881	3,0990	0,1109	
2003-10-24	5 14:40	bnp	1479	2,9653	3,0814	0,1161	
2003-10-27	1 09:20	bnp	1480	2,9737	3,0780	0,1043	
2003-10-27	2 15:40	bnp	1481	2,9583	3,0618	0,1035	
2003-10-28	1 09:30	bnp	1482	2,9501	3,0535	0,1034	
2003-10-28	2 13:05	bnp	1483	2,9390	3,0421	0,1031	
2003-10-28	3 16:25	bnp	1484	2,9531	3,0620	0,1089	
2003-10-29	1 09:10	bnp	1485	2,9635	3,0673	0,1038	
2003-10-29	2 10:50	bnp	1486	2,9418	3,0447	0,1029	
2003-10-29	3 15:25	bnp	1487	2,9593	3,0624	0,1031	
2003-10-30	1 09:10	bnp	1488	2,9416	3,0447	0,1031	
2003-10-30	2 09:55	bnp	1489	2,9552	3,0588	0,1036	
2003-10-30	3 11:20	bnp	1490	2,9503	3,0531	0,1028	
2003-10-30	4 16:45	bnp	1491	2,9616	3,0744	0,1128	
2003-10-31	1 08:55	bnp	1492	2,9747	3,0787	0,1040	
2003-10-31	2 09:35	bnp	1493	2,9689	3,0722	0,1033	
2003-10-31	3 14:05	bnp	1494	2,9755	3,0829	0,1074	
2003-11-03	1 09:15	bnp	1495	2,9594	3,0629	0,1035	
2003-11-03	2 11:20	bnp	1496	2,9427	3,0459	0,1032	
2003-11-03	3 16:35	bnp	1497	2,9178	3,0259	0,1081	
2003-11-04	1 09:10	bnp	1498	2,9023	3,0034	0,1011	
2003-11-04	2 14:05	bnp	1499	2,9049	3,0075	0,1026	
2003-11-04	3 16:40	bnp	1500	2,8906	2,9953	0,1047	
2003-11-05	1 09:00	bnp	1501	2,8807	2,9814	0,1007	
2003-11-05	2 14:50	bnp	1502	2,8779	2,9907	0,1128	
2003-11-05	3 17:05	bnp	1503	2,8959	3,0092	0,1133	
2003-11-06	1 09:15	bnp	1504	2,8927	2,9939	0,1012	
2003-11-06	2 16:25	bnp	1505	2,8728	2,9792	0,1064	
2003-11-07	1 09:10	bnp	1506	2,8659	2,9663	0,1004	
2003-11-07	2 16:50	bnp	1507	2,8829	2,9897	0,1068	
2003-11-10	1 09:05	bnp	1508	2,8781	2,9788	0,1007	
2003-11-10	2 11:10	bnp	1509	2,8647	2,9659	0,1012	
2003-11-12	1 09:00	bnp	1510	2,8784	2,9786	0,1002	
2003-11-12	2 15:55	bnp	1511	2,8595	2,9636	0,1041	
2003-11-13	1 09:00	bnp	1512	2,8610	2,9613	0,1003	
2003-11-13	2 10:10	bnp	1513	2,8691	2,9695	0,1004	
2003-11-13	3 15:30	bnp	1514	2,8553	2,9583	0,1030	
2003-11-14	1 09:05	bnp	1515	2,8762	2,9768	0,1006	
2003-11-14	2 09:55	bnp	1516	2,8636	2,9637	0,1001	
2003-11-14	3 15:20	bnp	1517	2,8782	2,9791	0,1009	
2003-11-14	4 16:50	bnp	1518	2,8705	2,9769	0,1064	
2003-11-17	1 09:05	bnp	1519	2,8777	2,9797	0,1020	
2003-11-18	1 09:10	bnp	1520	2,8870	2,9884	0,1014	
2003-11-18	2 10:40	bnp	1521	2,8986	3,0000	0,1014	
2003-11-18	3 16:35	bnp	1522	2,8996	3,0070	0,1074	
2003-11-19	1 09:05	bnp	1523	2,9242	3,0260	0,1018	
2003-11-19	2 12:40	bnp	1524	2,9270	3,0294	0,1024	
2003-11-20	1 09:10	bnp	1525	2,9220	3,0254	0,1034	
2003-11-20	2 13:00	bnp	1526	2,9443	3,0475	0,1032	
2003-11-21	1 09:10	bnp	1527	2,9404	3,0433	0,1029	
2003-11-21	2 10:40	bnp	1528	2,9518	3,0553	0,1035	
2003-11-21	3 17:00	bnp	1529	2,9653	3,0752	0,1099	
2003-11-24	1 09:30	bnp	1530	2,9631	3,0668	0,1037	
2003-11-24	2 11:10	bnp	1531	2,9465	3,0495	0,1030	
2003-11-24	3 13:20	bnp	1532	2,9343	3,0372	0,1029	
2003-11-25	1 09:05	bnp	1533	2,9375	3,0409	0,1034	
2003-11-26	1 09:10	bnp	1534	2,9489	3,0521	0,1032	
2003-11-26	2 15:30	bnp	1535	2,9476	3,0655	0,1179	
2003-11-27	1 09:25	bnp	1536	2,9689	3,0723	0,1034	
2003-11-28	1 09:05	bnp	1537	2,9686	3,0720	0,1034	
2003-11-28	2 10:00	bnp	1538	2,9773	3,0878	0,1105	
2003-11-28	3 16:50	bnp	1539	2,9660	3,0760	0,1100	
2003-12-01	1 09:15	bnp	1540	2,9575	3,0609	0,1034	
2003-12-01	2 12:20	bnp	1541	2,9430	3,0460	0,1030	
2003-12-02	1 09:00	bnp	1542	2,9465	3,0498	0,1033	
2003-12-02	2 16:30	bnp	1543	2,9536	3,0581	0,1045	
2003-12-03	1 09:00	bnp	1544	2,9533	3,0566	0,1033	
2003-12-03	2 13:15	bnp	1545	2,9452	3,0482	0,1030	
2003-12-03	3 16:50	bnp	1546	2,9276	3,0361	0,1085	
2003-12-04	1 09:05	bnp	1547	2,9180	3,0203	0,1023	
2003-12-04	2 13:05	bnp	1548	2,9293	3,0323	0,1030	
2003-12-05	1 09:00	bnp	1549	2,9270	3,0296	0,1026	
2003-12-05	2 16:45	bnp	1550	2,9362	3,0542	0,1180	
2003-12-08	1 09:00	bnp	1551	2,9485	3,0516	0,1031	
2003-12-08	2 14:40	bnp	1552	2,9611	3,0648	0,1037	
2003-12-09	1 09:25	bnp	1553	2,9661	3,0576	0,0915	
2003-12-09	2 13:35	bnp	1554	2,9824	3,0744	0,0920	
2003-12-10	1 09:15	bnp	1555	2,9538	3,0574	0,1036	
2003-12-10	2 13:05	bnp	1556	2,9495	3,0527	0,1032	
2003-12-10	3 16:00	bnp	1557	2,9606	3,0675	0,1069	
2003-12-11	1 09:15	bnp	1558	2,9489	3,0533	0,1044	
2003-12-12	1 09:10	bnp	1559	2,9528	3,0562	0,1034	
2003-12-15	1 09:25	bnp	1560	2,9452	3,0485	0,1033	
2003-12-15	2 15:00	bnp	1561	2,9451	3,0493	0,1042	
2003-12-16	1 09:05	bnp	1562	2,9407	3,0438	0,1031	
2003-12-16	2 11:15	bnp	1563	2,9329	3,0356	0,1027	
2003-12-17	1 09:05	bnp	1564	2,9483	3,0515	0,1032	
2003-12-17	2 16:50	bnp	1565	2,9373	3,0432	0,1059	
2003-12-18	1 09:05	bnp	1566	2,9351	3,0379	0,1028	
2003-12-18	2 16:05	bnp	1567	2,9353	3,0444	0,1091	
2003-12-19	1 09:25	bnp	1568	2,9394	3,0301	0,0907	
