BNP Paribas: Kursy walut
TABELA KURSÓW WALUT BNP PARIBAS BANK POLSKA S.A. (CHF)
na potrzeby obsługi produktów innych, niż produkty objęte aneksami antyspreadowymi dla klientów detalicznych (konsumentów)

Bank: BGZ
Zmiana ciągłości kodu tabeli w liniach: 367, 878

Data	Nr tabeli Godzina	Bank	Kod tabeli	Kupno	Sprzedaż	Spread	Kurs średni
2015-01-30	042 08:45	bgz	9991	3,9746	4,0752	0,1006	4,0249
2015-01-30	043 12:22	bgz	9995	3,9703	4,0707	0,1004	4,0205
2015-01-30	044 16:15	bgz	9999	3,9493	4,0491	0,0998	3,9992
2015-02-02	045 08:45	bgz	10003	3,9288	4,0282	0,0994	3,9785
2015-02-02	046 09:58	bgz	10007	3,8893	3,9877	0,0984	3,9385
2015-02-02	047 16:15	bgz	10011	3,9206	4,0198	0,0992	3,9702
2015-02-03	048 08:45	bgz	10015	3,9305	4,0299	0,0994	3,9802
2015-02-03	049 16:15	bgz	10019	3,9097	4,0085	0,0988	3,9591
2015-02-04	050 08:45	bgz	10023	3,8898	3,9882	0,0984	3,9390
2015-02-04	051 16:15	bgz	10027	3,8885	3,9869	0,0984	3,9377
2015-02-05	052 08:45	bgz	10031	3,9177	4,0167	0,0990	3,9672
2015-02-05	053 16:15	bgz	10035	3,8868	3,9852	0,0984	3,9360
2015-02-06	054 08:45	bgz	10039	3,8935	3,9919	0,0984	3,9427
2015-02-06	055 16:15	bgz	10043	3,9059	4,0047	0,0988	3,9553
2015-02-09	056 08:45	bgz	10047	3,9140	4,0130	0,0990	3,9635
2015-02-09	057 13:57	bgz	10051	3,9580	4,0582	0,1002	4,0081
2015-02-09	058 16:15	bgz	10055	3,9575	4,0575	0,1000	4,0075
2015-02-10	059 08:45	bgz	10059	3,9467	4,0465	0,0998	3,9966
2015-02-10	060 16:15	bgz	10063	3,9620	4,0622	0,1002	4,0121
2015-02-11	061 08:45	bgz	10067	3,9565	4,0565	0,1000	4,0065
2015-02-11	062 16:15	bgz	10071	3,9799	4,0805	0,1006	4,0302
2015-02-12	063 08:45	bgz	10075	3,9576	4,0576	0,1000	4,0076
2015-02-12	064 11:32	bgz	10079	3,9178	4,0168	0,0990	3,9673
2015-02-12	065 16:15	bgz	10083	3,9012	3,9998	0,0986	3,9505
2015-02-13	066 08:45	bgz	10087	3,8854	3,9836	0,0982	3,9345
2015-02-13	067 16:15	bgz	10091	3,8919	3,9903	0,0984	3,9411
2015-02-16	068 08:45	bgz	10095	3,8917	3,9901	0,0984	3,9409
2015-02-16	069 16:14	bgz	10099	3,8859	3,9841	0,0982	3,9350
2015-02-17	070 08:45	bgz	10103	3,8935	3,9919	0,0984	3,9427
2015-02-17	071 16:15	bgz	10107	3,8916	3,9900	0,0984	3,9408
2015-02-18	072 08:45	bgz	10111	3,8791	3,9773	0,0982	3,9282
2015-02-18	073 16:15	bgz	10115	3,8648	3,9626	0,0978	3,9137
2015-02-19	074 08:45	bgz	10119	3,8351	3,9321	0,0970	3,8836
2015-02-19	075 16:15	bgz	10123	3,8189	3,9155	0,0966	3,8672
2015-02-20	076 08:45	bgz	10127	3,8147	3,9111	0,0964	3,8629
2015-02-20	077 14:32	bgz	10131	3,8536	3,9510	0,0974	3,9023
2015-02-20	078 16:15	bgz	10135	3,8667	3,9645	0,0978	3,9156
2015-02-23	079 08:45	bgz	10139	3,8384	3,9354	0,0970	3,8869
2015-02-23	080 16:15	bgz	10143	3,8456	3,9428	0,0972	3,8942
2015-02-24	081 08:45	bgz	10147	3,8337	3,9307	0,0970	3,8822
2015-02-24	082 16:15	bgz	10151	3,8239	3,9207	0,0968	3,8723
2015-02-25	083 08:45	bgz	10155	3,8126	3,9090	0,0964	3,8608
2015-02-25	084 16:15	bgz	10159	3,8187	3,9153	0,0966	3,8670
2015-02-26	085 08:45	bgz	10163	3,8117	3,9081	0,0964	3,8599
2015-02-26	086 16:15	bgz	10167	3,8287	3,9255	0,0968	3,8771
2015-02-27	087 08:45	bgz	10171	3,8462	3,9434	0,0972	3,8948
2015-02-27	088 16:15	bgz	10175	3,8630	3,9606	0,0976	3,9118
2015-03-02	089 08:45	bgz	10179	3,8364	3,9334	0,0970	3,8849
2015-03-02	090 16:15	bgz	10183	3,8236	3,9204	0,0968	3,8720
2015-03-03	091 08:45	bgz	10187	3,8238	3,9206	0,0968	3,8722
2015-03-03	092 16:15	bgz	10191	3,8333	3,9303	0,0970	3,8818
2015-03-04	093 08:45	bgz	10195	3,8350	3,9320	0,0970	3,8835
2015-03-04	094 16:15	bgz	10199	3,8709	3,9687	0,0978	3,9198
2015-03-05	095 08:45	bgz	10203	3,8300	3,9268	0,0968	3,8784
2015-03-05	096 16:15	bgz	10207	3,8254	3,9222	0,0968	3,8738
2015-03-06	097 08:45	bgz	10211	3,8123	3,9087	0,0964	3,8605
2015-03-06	098 16:15	bgz	10215	3,8191	3,9157	0,0966	3,8674
2015-03-09	099 08:45	bgz	10219	3,8136	3,9100	0,0964	3,8618
2015-03-09	100 16:15	bgz	10223	3,8013	3,8975	0,0962	3,8494
2015-03-10	101 08:45	bgz	10227	3,8048	3,9010	0,0962	3,8529
2015-03-10	102 16:15	bgz	10231	3,8217	3,9183	0,0966	3,8700
2015-03-11	103 08:45	bgz	10235	3,8446	3,9418	0,0972	3,8932
2015-03-11	104 16:15	bgz	10239	3,8328	3,9298	0,0970	3,8813
2015-03-12	105 08:45	bgz	10243	3,8258	3,9226	0,0968	3,8742
2015-03-12	106 16:15	bgz	10247	3,8325	3,9295	0,0970	3,8810
2015-03-13	107 08:45	bgz	10251	3,8469	3,9441	0,0972	3,8955
2015-03-13	108 17:00	bgz	10255	3,8766	3,9746	0,0980	3,9256
2015-03-16	109 08:45	bgz	10259	3,8737	3,9717	0,0980	3,9227
2015-03-16	110 14:54	bgz	10263	3,8315	3,9285	0,0970	3,8800
2015-03-16	111 16:14	bgz	10267	3,8325	3,9295	0,0970	3,8810
2015-03-17	112 08:45	bgz	10271	3,8232	3,9198	0,0966	3,8715
2015-03-17	113 16:15	bgz	10275	3,8431	3,9403	0,0972	3,8917
2015-03-18	114 08:45	bgz	10279	3,8361	3,9331	0,0970	3,8846
2015-03-18	115 16:15	bgz	10283	3,8582	3,9558	0,0976	3,9070
2015-03-19	116 08:44	bgz	10287	3,8378	3,9348	0,0970	3,8863
2015-03-19	117 11:07	bgz	10291	3,8468	3,9440	0,0972	3,8954
2015-03-19	118 16:15	bgz	10295	3,8542	3,9516	0,0974	3,9029
2015-03-20	119 08:45	bgz	10299	3,8598	3,9574	0,0976	3,9086
2015-03-20	120 16:15	bgz	10303	3,8767	3,9747	0,0980	3,9257
2015-03-23	121 08:45	bgz	10307	3,8628	3,9604	0,0976	3,9116
2015-03-23	122 16:15	bgz	10311	3,8361	3,9331	0,0970	3,8846
2015-03-24	123 08:45	bgz	10315	3,8397	3,9369	0,0972	3,8883
2015-03-24	124 14:36	bgz	10319	3,8788	3,9768	0,0980	3,9278
2015-03-24	125 16:15	bgz	10323	3,8916	3,9900	0,0984	3,9408
2015-03-25	126 08:45	bgz	10327	3,8590	3,9566	0,0976	3,9078
2015-03-25	127 16:15	bgz	10331	3,8332	3,9302	0,0970	3,8817
2015-03-26	128 08:45	bgz	10335	3,8396	3,9368	0,0972	3,8882
2015-03-26	129 16:15	bgz	10339	3,8565	3,9541	0,0976	3,9053
2015-03-27	130 08:45	bgz	10343	3,8449	3,9421	0,0972	3,8935
2015-03-27	131 16:15	bgz	10347	3,8657	3,9635	0,0978	3,9146
2015-03-30	132 08:45	bgz	10351	3,8721	3,9701	0,0980	3,9211
2015-03-30	133 16:15	bgz	10355	3,8675	3,9653	0,0978	3,9164
2015-03-31	134 08:44	bgz	10359	3,8615	3,9591	0,0976	3,9103
2015-03-31	135 16:15	bgz	10363	3,8587	3,9563	0,0976	3,9075
2015-04-01	136 08:45	bgz	10367	3,8462	3,9434	0,0972	3,8948
2015-04-01	137 16:15	bgz	10371	3,8542	3,9516	0,0974	3,9029
2015-04-02	138 08:45	bgz	10375	3,8527	3,9501	0,0974	3,9014
2015-04-02	139 16:15	bgz	10379	3,8638	3,9616	0,0978	3,9127
2015-04-03	140 08:45	bgz	10383	3,8500	3,9474	0,0974	3,8987
2015-04-03	141 16:15	bgz	10387	3,8359	3,9329	0,0970	3,8844
2015-04-07	142 08:45	bgz	10391	3,8437	3,9409	0,0972	3,8923
2015-04-07	143 13:47	bgz	10395	3,8336	3,9306	0,0970	3,8821
2015-04-07	144 16:15	bgz	10399	3,8389	3,9359	0,0970	3,8874
2015-04-08	145 08:44	bgz	10405	3,8168	3,9134	0,0966	3,8651
2015-04-08	146 16:15	bgz	10411	3,7929	3,8889	0,0960	3,8409
2015-04-09	147 08:45	bgz	10417	3,7972	3,8932	0,0960	3,8452
2015-04-09	148 16:15	bgz	10423	3,8096	3,9060	0,0964	3,8578
2015-04-10	149 08:44	bgz	10429	3,8202	3,9168	0,0966	3,8685
2015-04-10	150 16:15	bgz	10435	3,8119	3,9083	0,0964	3,8601
2015-04-13	151 08:45	bgz	10441	3,8237	3,9205	0,0968	3,8721
2015-04-13	152 16:15	bgz	10447	3,8217	3,9183	0,0966	3,8700
2015-04-14	153 08:45	bgz	10453	3,8362	3,9332	0,0970	3,8847
2015-04-14	154 16:15	bgz	10459	3,8154	3,9118	0,0964	3,8636
2015-04-15	155 08:45	bgz	10465	3,8259	3,9227	0,0968	3,8743
2015-04-15	156 16:15	bgz	10471	3,8471	3,9443	0,0972	3,8957
2015-04-16	157 08:45	bgz	10477	3,8472	3,9444	0,0972	3,8958
2015-04-16	158 16:15	bgz	10483	3,8524	3,9498	0,0974	3,9011
2015-04-17	159 08:45	bgz	10489	3,8553	3,9529	0,0976	3,9041
2015-04-17	160 16:15	bgz	10495	3,8599	3,9575	0,0976	3,9087
2015-04-20	161 08:45	bgz	10501	3,8675	3,9653	0,0978	3,9164
2015-04-20	162 14:42	bgz	10507	3,8350	3,9320	0,0970	3,8835
2015-04-20	163 16:15	bgz	10513	3,8452	3,9424	0,0972	3,8938
2015-04-21	164 08:45	bgz	10519	3,8342	3,9312	0,0970	3,8827
2015-04-21	165 16:15	bgz	10525	3,8332	3,9302	0,0970	3,8817
2015-04-22	166 08:45	bgz	10531	3,8388	3,9358	0,0970	3,8873
2015-04-22	167 16:15	bgz	10537	3,8207	3,9173	0,0966	3,8690
2015-04-23	168 08:45	bgz	10543	3,8000	3,8962	0,0962	3,8481
2015-04-23	169 16:15	bgz	10549	3,8177	3,9143	0,0966	3,8660
2015-04-24	170 08:45	bgz	10555	3,8192	3,9158	0,0966	3,8675
2015-04-24	171 16:15	bgz	10561	3,8410	3,9382	0,0972	3,8896
2015-04-27	172 08:45	bgz	10567	3,8424	3,9396	0,0972	3,8910
2015-04-27	173 16:15	bgz	10573	3,8038	3,9000	0,0962	3,8519
2015-04-28	174 08:45	bgz	10579	3,7914	3,8872	0,0958	3,8393
2015-04-28	175 16:15	bgz	10585	3,7701	3,8655	0,0954	3,8178
2015-04-28	176 16:15	bgz	10591	3,7701	3,8655	0,0954	3,8178
2015-04-29	177 08:45	bgz	10597	3,7616	3,8568	0,0952	3,8092
2015-04-29	178 08:45	bgz	10603	3,7616	3,8568	0,0952	3,8092
2015-04-29	179 16:15	bgz	10609	3,7805	3,8761	0,0956	3,8283
2015-04-29	180 16:15	bgz	10615	3,7805	3,8761	0,0956	3,8283
2015-04-30	181 08:45	bgz	10621	3,8003	3,8965	0,0962	3,8484
2015-04-30	182 16:15	bgz	10627	3,7949	3,8909	0,0960	3,8429
2015-04-30	183 16:15	bgz	10633	3,7949	3,8909	0,0960	3,8429
